path	claim_and_status	disposition	source_or_superseding_path	verification	reason
research/records/2026-08-24_THE_COMPLEX_PARAMETRON_CARRIED_THE_FOREIGN_SECTION_AND_SUPPORT_GATED_POTENTIAL_CURRENT_RETURNED_WITHOUT_THE_TOWER.md	The Complex Parametron carried the foreign section, and support-gated potential current returned without the tower — ## Status and question construction. The half-turn deck transformation leaves the doubled-phase pump-storage receiver locked two-sheet population; a full turn retains a nontrivial source-phase fibre; and a finite cosine-coupled population descends to an Ising energy only after that phase-locking restriction.	keep	research/records/2026-08-24_THE_COMPLEX_PARAMETRON_CARRIED_THE_FOREIGN_SECTION_AND_SUPPORT_GATED_POTENTIAL_CURRENT_RETURNED_WITHOUT_THE_TOWER.md; compare CONSTRUCTION_STATE.md; docs/THE_MACHINE.md; the named adjacent release/correction records	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_COMPLEX_TORUS_FIBRE_WAS_RECEIVED_AS_GEOMETRY_AND_THE_THREE_MONODROMIES_RETURNED_DISTINCT_GRAPHS.md	The complex torus fibre was received as geometry, and the three monodromies returned distinct graphs — **Date:** 2026-08-24 **Construction authority:** Brandon's direct request for an engine-native receiver rendering; this record does not advance or alter `CONSTRUCTION_STATE.md`. **Primary source:** [*A compact complex threefold fibred by tori over the projecti	keep	research/records/2026-08-24_THE_COMPLEX_TORUS_FIBRE_WAS_RECEIVED_AS_GEOMETRY_AND_THE_THREE_MONODROMIES_RETURNED_DISTINCT_GRAPHS.md; compare docs/ELEMENTARY_OBJECTS.md; docs/HOLON.md; the formal owner named in the record	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_FACTOR_COMPLEX_CHANGED_ONE_BODY_AND_EXACT_WITHDRAWAL_RETURNED_THE_SAME_PREDECESSOR.md	The factor complex changed one body, and exact withdrawal returned the same predecessor — **Date:** 2026-08-24 **Authority:** admission record for the fourth station of	keep	research/records/2026-08-24_THE_FACTOR_COMPLEX_CHANGED_ONE_BODY_AND_EXACT_WITHDRAWAL_RETURNED_THE_SAME_PREDECESSOR.md; compare docs/ELEMENTARY_OBJECTS.md; docs/HOLON.md; the formal owner named in the record	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_FOREIGN_RECEIVER_DESCENDED_INTO_SIX_NATIVE_ANATOMICAL_CLASSES_AND_THE_HOT_POTENTIAL_RETURNED_WITHOUT_ITS_COLD_FIBRE.md	The foreign receiver descended into six native anatomical classes, and the hot potential returned without its cold fibre — ## Ruling and scope the twelve-occurrence aperture and its admitted successor, support, phase, factor and address	keep	research/records/2026-08-24_THE_FOREIGN_RECEIVER_DESCENDED_INTO_SIX_NATIVE_ANATOMICAL_CLASSES_AND_THE_HOT_POTENTIAL_RETURNED_WITHOUT_ITS_COLD_FIBRE.md; compare docs/ELEMENTARY_OBJECTS.md; docs/HOLON.md; the formal owner named in the record	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_FORTY_FACE_FLUID_RECEIVER_ENTERS_ONE_COMPLETE_RESTART_CIRCULATION.md	The forty-face fluid receiver enters one complete restart circulation — ## Scope and disposition **[open]** This phase is not a proof of global regularity, the Millennium problem, or even the	keep	research/records/2026-08-24_THE_FORTY_FACE_FLUID_RECEIVER_ENTERS_ONE_COMPLETE_RESTART_CIRCULATION.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md §3.5–3.6/§4 K3–K4; docs/HOLONIC_FLUID_CONSTRUCTION.md; formal/elementary-holonics/MILLENNIUM_FORMAL_CATALOG.md	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_HD2_SCALE_DESCENT_RETURNED_THE_TWENTY_SEVEN_HODGE_FACES_AND_THE_INVERSE_CUBE_MIXED_MASS.md	HD2 returned the twenty-seven Hodge faces and the inverse-cube mixed mass — **Scope:** HD2 exterior Lean theorem station; this record schedules no Rust/GPU deed and does not **Truth status:** each material claim is graded locally under `canon/EPISTEMIC_GRADES.md`.	keep	research/records/2026-08-24_THE_HD2_SCALE_DESCENT_RETURNED_THE_TWENTY_SEVEN_HODGE_FACES_AND_THE_INVERSE_CUBE_MIXED_MASS.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md §3.5–3.6/§4 K3–K4; docs/HOLONIC_FLUID_CONSTRUCTION.md; formal/elementary-holonics/MILLENNIUM_FORMAL_CATALOG.md	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_HIGHER_DIFFERENCE_WORD_IS_THE_OWNER_AND_THE_MILLENNIUM_PROBLEMS_ARE_ITS_RECEIVER_FAMILIES.md	The higher-difference word is the owner and the Millennium problems are its receiver families — **Scope:** correction and construction card for the exterior Lean line; this record schedules no **Truth status:** each material claim is graded locally under `canon/EPISTEMIC_GRADES.md`.	keep	research/records/2026-08-24_THE_HIGHER_DIFFERENCE_WORD_IS_THE_OWNER_AND_THE_MILLENNIUM_PROBLEMS_ARE_ITS_RECEIVER_FAMILIES.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md §3.5–3.6/§4 K3–K4; docs/HOLONIC_FLUID_CONSTRUCTION.md; formal/elementary-holonics/MILLENNIUM_FORMAL_CATALOG.md	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_HIGHER_DIFFERENCE_WORD_RETURNED_ITS_COMPLETE_LEDGER_AND_NAVIER_STOKES_BECAME_ONE_RECEIVER.md	The higher-difference word returned its complete ledger and Navier--Stokes became one receiver — **Scope:** HD0 exterior Lean theorem station; this record schedules no Rust/GPU deed and does not **Truth status:** each material claim is graded locally under `canon/EPISTEMIC_GRADES.md`.	keep	research/records/2026-08-24_THE_HIGHER_DIFFERENCE_WORD_RETURNED_ITS_COMPLETE_LEDGER_AND_NAVIER_STOKES_BECAME_ONE_RECEIVER.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md §3.5–3.6/§4 K3–K4; docs/HOLONIC_FLUID_CONSTRUCTION.md; formal/elementary-holonics/MILLENNIUM_FORMAL_CATALOG.md	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_NATIVE_ANATOMY_RELEASE_RECEIVER_PASSED_AND_ATHENA_CONTINUES_FROM_SIX_CLASSES_WITH_ITS_FOREIGN_FIBRE_COLD.md	The native-anatomy release receiver passed, and Athena continues from six classes with its foreign fibre cold — receiver-transformer and native-anatomy station passed on 2026-08-24. `bash tools/gates.sh` began at 2026-08-24T21:04:13-07:00 and had returned successfully by 2026-08-24T21:11:30-07:00. All thirteen release scopes passed.	keep	research/records/2026-08-24_THE_NATIVE_ANATOMY_RELEASE_RECEIVER_PASSED_AND_ATHENA_CONTINUES_FROM_SIX_CLASSES_WITH_ITS_FOREIGN_FIBRE_COLD.md; compare CONSTRUCTION_STATE.md; docs/THE_MACHINE.md; the named adjacent release/correction records	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique thirteen-scope release admission and measured test/driver receipt. Candidate construction evidence remains in the separately named record.
research/records/2026-08-24_THE_PARAMETRON_IS_A_DRIVEN_HALF_TURN_TRANSPORT_AND_THE_HODGE_RECIPROCAL_RECURS_THROUGH_ORDER_SIX.md	The parametron is a driven half-turn transport and the Hodge reciprocal recurs through order six — **Scope:** exterior physical synthesis and Lean theorem return; this record schedules no engine **Truth status:** each claim is graded locally under `canon/EPISTEMIC_GRADES.md`.	keep	research/records/2026-08-24_THE_PARAMETRON_IS_A_DRIVEN_HALF_TURN_TRANSPORT_AND_THE_HODGE_RECIPROCAL_RECURS_THROUGH_ORDER_SIX.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md §3.5–3.6/§4 K3–K4; docs/HOLONIC_FLUID_CONSTRUCTION.md; formal/elementary-holonics/MILLENNIUM_FORMAL_CATALOG.md	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_PINS_ARE_FOURIER_MODES_THE_UNICURSAL_STROKE_IS_AN_ORDERED_WORD_AND_THE_STANDING_WAVE_IS_A_SCALE_CHART.md	The pins are Fourier modes, the unicursal stroke is an ordered word, and the standing wave is a scale chart — ## Scope	keep	research/records/2026-08-24_THE_PINS_ARE_FOURIER_MODES_THE_UNICURSAL_STROKE_IS_AN_ORDERED_WORD_AND_THE_STANDING_WAVE_IS_A_SCALE_CHART.md; compare docs/ELEMENTARY_OBJECTS.md; docs/HOLON.md; the formal owner named in the record	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_RADIX_FACE_RETURNED_ITS_MAXIMAL_DEPTH_AND_ADDITION_CREATED_AN_EXACT_PRIME_CAUSTIC.md	The radix face returned its maximal depth and addition created an exact prime caustic — **Date:** 2026-08-24 **Purpose:** exact exterior Lean return for radix, magnitude, prime partition, and the corrected Navier--Stokes coefficient occurrence **Authority boundary:** this record deposits a formal mathematical station. It does not schedule the Rus	keep	research/records/2026-08-24_THE_RADIX_FACE_RETURNED_ITS_MAXIMAL_DEPTH_AND_ADDITION_CREATED_AN_EXACT_PRIME_CAUSTIC.md; compare docs/ELEMENTARY_OBJECTS.md; docs/HOLON.md; the formal owner named in the record	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_RECEIVER_HISTORY_REST_RETURNED_AND_THE_FOREIGN_TOWER_STREAMED_AGAIN_WHILE_AN_UNGLUED_FACTOR_FORMED_A_REPETITION_CAUSTIC.md	The receiver-history rest returned, and the foreign tower streamed again while an unglued factor formed a repetition caustic — successor adds only whitespace. The live final phase therefore remains open.	keep	research/records/2026-08-24_THE_RECEIVER_HISTORY_REST_RETURNED_AND_THE_FOREIGN_TOWER_STREAMED_AGAIN_WHILE_AN_UNGLUED_FACTOR_FORMED_A_REPETITION_CAUSTIC.md; compare CONSTRUCTION_STATE.md; docs/THE_MACHINE.md; the named adjacent release/correction records	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_RETURNED_DEFECT_FOUNDED_A_DERIVED_RANK_LOCAL_FACTOR_COVER_AND_THE_ADDRESSED_TRANSPORT_CHAIN_RETURNED_ITS_COMPLETE_FIBRE.md	The returned defect founded a derived-rank local factor cover, and the addressed transport chain returned its complete fibre — **Date:** 2026-08-24 **Authority:** admission record for the third station of	keep	research/records/2026-08-24_THE_RETURNED_DEFECT_FOUNDED_A_DERIVED_RANK_LOCAL_FACTOR_COVER_AND_THE_ADDRESSED_TRANSPORT_CHAIN_RETURNED_ITS_COMPLETE_FIBRE.md; compare docs/ELEMENTARY_OBJECTS.md; docs/HOLON.md; the formal owner named in the record	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_SCALAR_IS_A_RETURNED_DIFFERENCE_AND_THE_MILLENNIUM_CATALOG_EXPOSES_THE_EXISTING_FORMAL_WORK.md	The scalar is a returned difference and the Millennium catalog exposes the existing formal work — **Date:** 2026-08-24 **Purpose:** exterior Lean theorem return and progress synthesis for Brandon's mathematical line **Authority boundary:** this record is evidence for the Lean mathematics and for later engine composition. It does not schedule the Rust/CUDA 	keep	research/records/2026-08-24_THE_SCALAR_IS_A_RETURNED_DIFFERENCE_AND_THE_MILLENNIUM_CATALOG_EXPOSES_THE_EXISTING_FORMAL_WORK.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md §3.5–3.6/§4 K3–K4; docs/HOLONIC_FLUID_CONSTRUCTION.md; formal/elementary-holonics/MILLENNIUM_FORMAL_CATALOG.md	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique formal return: three new Lean owners plus a measured formal-catalog inventory. Preserve theorem scopes and do not treat the atlas as an external Millennium solution.
research/records/2026-08-24_THE_SIGN_IS_THE_ORDERED_FACE_OF_DIFFERENCE_AND_COARSE_INTEGRATION_RETURNS_THE_BOUNDARY.md	The sign is the ordered face of difference and coarse integration returns the boundary — ## 1. Scope and direct mathematical correction [definition] Within I8, “difference is the sole dealer of signs” has an exact scope. The source	keep	research/records/2026-08-24_THE_SIGN_IS_THE_ORDERED_FACE_OF_DIFFERENCE_AND_COARSE_INTEGRATION_RETURNS_THE_BOUNDARY.md; compare docs/ELEMENTARY_OBJECTS.md; docs/HOLON.md; the formal owner named in the record	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-24_THE_TERMINAL_FACE_IS_PATH_INDEPENDENT_THE_THIRD_ORDER_COMMUTATOR_SPLITS_AND_THE_DYADIC_APERTURE_EXPOSES_ITS_MODE_COUNT.md	The terminal face is path-independent, the third-order commutator splits, and the dyadic aperture exposes its mode count — ## Scope and authority **[project-postulate]** This record deposits the next exterior Lean theorem-cartography phase on `Scratch/` material remained outside this phase.	keep	research/records/2026-08-24_THE_TERMINAL_FACE_IS_PATH_INDEPENDENT_THE_THIRD_ORDER_COMMUTATOR_SPLITS_AND_THE_DYADIC_APERTURE_EXPOSES_ITS_MODE_COUNT.md; compare docs/ELEMENTARY_OBJECTS.md; docs/HOLON.md; the formal owner named in the record	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-25_ATHENA_REMOUNTS_ONE_NATIVE_ECOLOGY_AND_RETURNS_AN_ADDRESSED_GPU_PASSAGE_WITH_PHOENIX_ABSENT.md	Athena remounts one native ecology and returns an addressed GPU passage with Phoenix absent — **Status:** authoritative construction return; H1N passed **Scope:** one bounded ordinary ingress through the post-Phoenix Athena owner	keep	research/records/2026-08-25_ATHENA_REMOUNTS_ONE_NATIVE_ECOLOGY_AND_RETURNS_AN_ADDRESSED_GPU_PASSAGE_WITH_PHOENIX_ABSENT.md; compare CONSTRUCTION_STATE.md; docs/THE_MACHINE.md; the named adjacent release/correction records	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
research/records/2026-08-25_PHOENIX_CLOSES_AS_A_ONE_WAY_BOUNDARY_AND_ATHENA_BEGINS_ONLY_WHERE_FOREIGN_EXECUTION_ENDS.md	Phoenix closes as a one-way boundary and Athena begins only where foreign execution ends — **Status:** authoritative construction audit; H1R return **Scope:** the post-Phoenix product boundary, not a new inference body testimony. Historical measurements were retained; their Athena cultivation grade was not.	keep	research/records/2026-08-25_PHOENIX_CLOSES_AS_A_ONE_WAY_BOUNDARY_AND_ATHENA_BEGINS_ONLY_WHERE_FOREIGN_EXECUTION_ENDS.md; compare CONSTRUCTION_STATE.md; docs/THE_MACHINE.md; the named adjacent release/correction records	Inspected the record’s status, exact scope and internal regrades; compared the named newer/current owner. Historical artifacts and runs were not replayed.	Unique checked theorem, measured receipt, falsifier/correction, or stage transition. Preserve its exact hypotheses, model/receiver aperture and open remainder; no same-scope replacement established.
