path	claim_and_status	disposition	source_or_superseding_path	verification	reason
research/records/2026-07-12_THE_AUTODIDACT.md	presented provenance/mapping for Glyphs and projectmeta as authored cultural scaffolds; explicitly no machinery or implementation result	keep	research/records/2026-07-12_THE_AUTODIDACT.md (sole provenance account); compare docs/THE_MACHINE.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Status is concept-only and carefully disclaims inherited mechanisms. No current guide or later record with the same provenance mapping found.
research/records/2026-07-12_THE_CANONICAL_BODY_CONTINUES_ON_CUDA.md	built CUDA lifecycle for continued nurture; 202 host/CUDA checks passed, 3 ignored; unique continuation mouth evidence	keep	record cites archive/cpp-engine/evidence/observations/cuda-continuation-01/; compare docs/CONSTRUCTION_STATE.md and docs/plans/THE_ROADMAP.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Reported test totals and device state inspected; current campaign state does not duplicate this historical measured receipt. Retain scoped as old apparatus result.
research/records/2026-07-12_THE_CUDA_MATERIAL_LISTENER.md	built material listener at delivered-material-derived bounded apertures; general carrier admission remains open	keep	research/records/2026-07-12_THE_CUDA_MATERIAL_LISTENER.md; compare docs/CONVERSATION_DATA.md and docs/CONSTRUCTION_STATE.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Status explicitly limits conclusion to bounded aperture and four cohort comparisons; no later exact same receipt found.
research/records/2026-07-12_THE_DESCENDING_STROKE_AND_PRODUCTION_REGISTER_CUT.md	built no-wall register cut and host/CUDA gate at one aperture; production/capacity wall explicitly open	keep	research/records/2026-07-12_THE_DESCENDING_STROKE_AND_PRODUCTION_REGISTER_CUT.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique measurement and explicit next seam; current restructure does not duplicate the historical result.
research/records/2026-07-12_THE_FIRST_CONTINUED_NURTURE_TURN.md	measured continued-nurture turn: world-mediated changes and later reuse at declared aperture; source fixtures and verifiers named	keep	record cites archive/cpp-engine/evidence/observations/nurture-01/; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Distinct two-turn experiment; status and reported report/body-hash checks inspected; current campaign records do not duplicate this exact return.
research/records/2026-07-12_THE_GATE_REVIEW.md	presented governance/gate review; ratification token and privacy/consent boundaries remain uncertain	unresolved	AGENTS.md; docs/WORKER_BRIEF.md; docs/DEVELOPMENT.md	Inspected record result/status and searched named current comparators; unresolved because evidence/provenance or claim-level scope is incomplete. No source file changed.	Current operational rules differ and directly govern today; the record does not establish which proposed gate rulings Brandon accepted. Do not fold authority/consent clauses without provenance.
research/records/2026-07-12_THE_NUMBER_WORLD_AND_THE_LIVED_ATLAS.md	ratified arithmetic world and lived atlas; fixture verified, two CUDA executions exact, atlas built/inspected	keep	research/records/2026-07-12_THE_NUMBER_WORLD_AND_THE_LIVED_ATLAS.md; compare docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Distinct exact fixture and measured atlas receipt; guide covers shared winding objects but not this experiment/result.
research/records/2026-07-12_THE_PAIRED_CODE_MATHEMATICS_OBSERVATION.md	measured paired code/mathematics observation with four bodies and equal extent vectors; semantic correspondence and production remain open	keep	research/records/2026-07-12_THE_PAIRED_CODE_MATHEMATICS_OBSERVATION.md; compare docs/CONVERSATION_DATA.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique controlled cohort comparison; no later same dataset/result located. Keep limitations beside measurement.
research/records/2026-07-12_THE_PENDING_DEED_CROSSES_THE_REGISTER_APERTURE.md	built out-of-place pending-deed carrier/recast and SLEEP v7, with fresh-context continuity gate	keep	research/records/2026-07-12_THE_PENDING_DEED_CROSSES_THE_REGISTER_APERTURE.md; compare records 2026-07-12 register cycle sequence	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique landed result; later capacity/register records extend but do not replace this aperture return.
research/records/2026-07-12_THE_PENDING_DEED_MUST_CROSS_THE_REGISTER_WALL.md	superseded in-place recast cursor; successor preserves old OWN and uses invisible fresh-zero destination	fold	research/records/2026-07-12_THE_PENDING_DEED_CROSSES_THE_REGISTER_APERTURE.md	Inspected record result/status and correction; checked the named destination for the same law/result. Fold proposal only; no source file changed.	Explicit supersession in own header; successor states the replacement transaction and gate. Retain a brief supersession line there, then retire this note.
research/records/2026-07-12_THE_PUBLICATION_TROVE.md	publication/discovery catalogue only; explicitly no paper or grade promotion; later atlas extends but says it does not replace	keep	research/records/2026-07-14_THE_HOLONICS_RESEARCH_AND_PUBLICATION_ATLAS.md; docs/BEACON.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Later atlas explicitly disclaims replacement, so this catalogue retains distinct candidate/provenance material. No build/result claim.
research/records/2026-07-12_THE_REGISTER_CONDUCTS_THE_WHOLE_CUDA_CYCLE.md	built variable-row register remount and repaired pending caller; host/CUDA-gated through A→sleep→fresh-context B	keep	research/records/2026-07-12_THE_REGISTER_CONDUCTS_THE_WHOLE_CUDA_CYCLE.md; compare adjacent register stage records	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Specific whole-cycle gate distinct from the no-wall and bounded-band milestones; retain its own measured scope.
research/records/2026-07-12_THE_REGISTER_CROSSES_CUDA_THE_CAPACITY_WALL_DOES_NOT.md	built and gated one declared no-wall register aperture; capacity-wall continuation remains open	keep	research/records/2026-07-12_THE_REGISTER_CROSSES_CUDA_THE_CAPACITY_WALL_DOES_NOT.md; compare bounded cycle record	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique no-wall result with explicit wall boundary; not a capacity-wall completion claim.
research/records/2026-07-12_THE_REGISTER_ENTERS_THE_BOUNDED_CUDA_CYCLE.md	built register receiving family and bounded A→sleep→B cycle at two band grains; production aperture/capacity wall open	keep	research/records/2026-07-12_THE_REGISTER_ENTERS_THE_BOUNDED_CUDA_CYCLE.md; compare the 2026-07-12 register sequence	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique stage receipt and bounded grain; retain, since later no-wall and remount results are successive distinct operations.
research/records/2026-07-13_NO_WORLD_CHART_IS_THE_WORLD.md	ratified world boundary principle; editor/text chart is not the general production domain; no engine change	fold	docs/HOLON.md; docs/THE_MACHINE.md	Inspected record result/status and correction; checked the named destination for the same law/result. Fold proposal only; no source file changed.	Current Holon and machine guides state situated source/world/receiver boundary and distinguish charts from the object. No distinct measurement or proof to retain.
research/records/2026-07-13_THE_CHANGED_VIEW_RETURNS_THROUGH_LANGUAGE.md	built and CUDA-measured changed-view/text listener; exact repeat; later language bends from collocated visual/language currents	keep	research/records/2026-07-13_THE_CHANGED_VIEW_RETURNS_THROUGH_LANGUAGE.md; compare docs/CONVERSATION_DATA.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique measured listener result; current docs state modality boundary but not this exact campaign receipt.
research/records/2026-07-13_THE_CORPUS_IS_THE_WORLD_THE_VIEW_IS_THE_HORIZON.md	ratified corpus-wide framing later retired; bounded conversation horizon, exact repeat and order/geometry-conditioned results remain	keep	research/records/2026-07-13_THE_CORPUS_IS_THE_WORLD_THE_VIEW_IS_THE_HORIZON.md; compare later 2026-07-13 vision records and docs/CONVERSATION_DATA.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Keep only under explicit measured bounded scope; superseded corpus-wide branch framing must not be carried forward as an active law.
research/records/2026-07-13_THE_DEPOSIT_BENDS_THE_LATER_PASSAGE.md	built functional root and fixed-current cleavage; mechanical deposition changed local transverse joint	keep	research/records/2026-07-13_THE_DEPOSIT_BENDS_THE_LATER_PASSAGE.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique measured world-side consequence; current roadmap is later and does not reproduce this historical result.
research/records/2026-07-13_THE_EXPRESSION_SEES_ITS_OUTPUT.md	law ratified; Code World 01 output aperture failed; Code World 02 collocation-conditioned association measured/repeated	keep	research/records/2026-07-13_THE_EXPRESSION_SEES_ITS_OUTPUT.md; compare related 2026-07-13 output records	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Contains both failed and corrected distinct apparatus returns; preserve exact failure boundary and later measured result.
research/records/2026-07-13_THE_FOREST_GROWS_BY_REENTERING_THE_ROOT.md	derived forest scaling proposal from functional root; build was active, no completion receipt in this record	unresolved	docs/plans/THE_ROADMAP.md; docs/CONSTRUCTION_STATE.md; newer Athena field/session records	Inspected record result/status and searched named current comparators; unresolved because evidence/provenance or claim-level scope is incomplete. No source file changed.	No delivered independent result is evident; later campaigns changed machine/application architecture. Need trace whether any operation was consumed before folding.
research/records/2026-07-13_THE_GAZE_CARRIES_THE_FIELD.md	built and host/CUDA-gated coupled page/caption recognition; explicitly no body/kernel/decoder change	keep	research/records/2026-07-13_THE_GAZE_CARRIES_THE_FIELD.md; compare docs/CONVERSATION_DATA.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique modality-boundary experiment, scope and exact repeat; no duplicate in current source map.
research/records/2026-07-13_THE_HOLONIC_CALCULUS_PLAIN_LANGUAGE.md	human-readable companion to ratified relational calculus; explicitly not a second authority or derivation	fold	research/records/2026-07-13_THE_RELATIONAL_HOLONIC_CALCULUS.md	Inspected record result/status and correction; checked the named destination for the same law/result. Fold proposal only; no source file changed.	Self-identifies companion and points to the authoritative presentation. Fold any useful explanatory sentence into that presentation; retire duplicate prose.
research/records/2026-07-13_THE_MEDIUM_CLOSES_THE_STROKE.md	ratified cross-domain clarification: articulation alone does not propel; world contact and contemporary body supply consequence	fold	docs/HARDWARE_AND_MODALITY_BOUNDARIES.md; docs/HOLON.md	Inspected record result/status and correction; checked the named destination for the same law/result. Fold proposal only; no source file changed.	Current robot/simulation boundary and situated interaction contracts own this relation; record reports no implementation or measurement.
research/records/2026-07-13_THE_OUTPUT_MUST_PASS_ITS_FIRST_FRAME.md	Code World 01 failed first-frame apparatus; Code World 02 measured and repeated corrected output aperture	keep	research/records/2026-07-13_THE_OUTPUT_MUST_PASS_ITS_FIRST_FRAME.md; compare docs/CONVERSATION_DATA.md and neighboring output records	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Distinct failed-control/corrected-run data and limitation; not equivalent to the separate expression/output and image/caption records.
research/records/2026-07-13_THE_PHOTOGRAPH_POINTS_INTO_LANGUAGE.md	ratified image/sequence frame; listener built and measured; first multi-light image/caption recognition result	keep	research/records/2026-07-13_THE_PHOTOGRAPH_POINTS_INTO_LANGUAGE.md; compare THE_GAZE_CARRIES_THE_FIELD.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Different sequence-listener/readout from single coupled-page record; preserve exact measured observation.
research/records/2026-07-13_THE_PYRAMIDAL_EYE_AND_THE_COUPLED_PAGE.md	partly superseded eye design; exact-invertibility claim experimentally refuted (clipped residuals, max error 129); campaign survived corrected	fold	docs/RETRACTIONS.md; research/records/2026-07-13_THE_GAZE_CARRIES_THE_FIELD.md	Inspected record result/status and correction; checked the named destination for the same law/result. Fold proposal only; no source file changed.	Own header names withdrawn organ and failed inversion claim; fold failure value and surviving campaign result into retraction/corrected record, then retire.
research/records/2026-07-13_THE_RESERVATION_BELONGS_TO_THE_CURRENT.md	per-current material carrier, host/CUDA-gated SLEEP v8 mixed rows; broad sharded-world port still open	keep	research/records/2026-07-13_THE_RESERVATION_BELONGS_TO_THE_CURRENT.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique implementation result and boundary, despite open sharded port; current roadmap does not contain exact receipt.
research/records/2026-07-13_THE_REVERSED_PRODUCT_RETURNS_AS_ONE_WORLDLINE.md	chosen number-world continuation; exact six-row radiation comparisons distinguish reversed products; built/verified and CUDA-measured	keep	research/records/2026-07-13_THE_REVERSED_PRODUCT_RETURNS_AS_ONE_WORLDLINE.md; compare docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique source-order observation and exact-repeat result; guide states order/carry law but not this experiment.
research/records/2026-07-13_THE_VALUE_FREE_CALL_FACES_THE_OUTPUT.md	value-free visual output production measured/repeated; raw output Mail did not directly return on later edge	keep	research/records/2026-07-13_THE_VALUE_FREE_CALL_FACES_THE_OUTPUT.md; compare docs/CONVERSATION_DATA.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique negative and positive scope in a separate output-surface assay; preserve its limitation.
research/records/2026-07-13_THE_WORLD_CARRIES_THE_STROKE.md	two elastic world turns measured/repeated through simulated field; no proof of a general world law	keep	research/records/2026-07-13_THE_WORLD_CARRIES_THE_STROKE.md; compare docs/HARDWARE_AND_MODALITY_BOUNDARIES.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Distinct cross-domain measured return; keep scoped to supplied simulator/field and measured turns.
research/records/2026-07-13_THE_WORLD_GROWS_THE_LIMB.md	ratified first world mechanism built/measured; persistent writing/return stands, page transport unexercised	keep	research/records/2026-07-13_THE_WORLD_GROWS_THE_LIMB.md; compare docs/HARDWARE_AND_MODALITY_BOUNDARIES.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique status/measurement and named unexercised boundary; not a general motor or organism law.
research/records/2026-07-14_THE_BOUNDARY_DISTRIBUTION_AND_DEVELOPMENTAL_LINEAGE.md	ratified boundary-conditioned distribution and lineage distinction; coin example is explanatory, no engine result	fold	docs/HNN_FORMULA.md; docs/HOLON.md#situated-generator-inference-dormant-modes-and-action	Inspected record result/status and correction; checked the named destination for the same law/result. Fold proposal only; no source file changed.	Current source/receiver and probability contracts express the same boundary-conditioned reading; no separate test or theorem is reported.
research/records/2026-07-14_THE_CURRENT_IS_THE_AXIS_THE_CONFIGURATION_IS_THE_SHEET.md	ratified derivation: arithmetic current is axis and configuration is sheet; many prime spirals are observer projections of one arithmetic body	keep	research/records/2026-07-14_THE_CURRENT_IS_THE_AXIS_THE_CONFIGURATION_IS_THE_SHEET.md; compare docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Distinct ratified arithmetic derivation not stated in current guide at this full source/order/grain scope.
research/records/2026-07-14_THE_HOLONICS_RESEARCH_AND_PUBLICATION_ATLAS.md	unratified literature bridge/publication architecture; no engine or law change; explicitly extends publication trove without replacing it	keep	research/records/2026-07-14_THE_HOLONICS_RESEARCH_AND_PUBLICATION_ATLAS.md; compare docs/BEACON.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Sole broad literature comparison/source map and explicitly non-replacement status; retain as draft reference, not authority.
research/records/2026-07-14_THE_PRESENT_IS_THE_RECEIVING_CUT.md	ratified simulated elastic observer over text pigment; rendered field became illegible; explicitly not Soma text production	fold	research/records/2026-07-13_THE_WORLD_CARRIES_THE_STROKE.md; docs/RETRACTIONS.md	Inspected record result/status and correction; checked the named destination for the same law/result. Fold proposal only; no source file changed.	This is an application failure/control, not a general receiving law. Fold measured illegibility and modality boundary into the elastic-world result and retraction note.
research/records/2026-07-14_THE_REGISTER_IS_THE_FIRST_INTERIOR_SURFACE.md	built and CUDA-measured parallel interior surface; correction says wall was per-thread whole construction, not absent lineage width	keep	research/records/2026-07-14_THE_REGISTER_IS_THE_FIRST_INTERIOR_SURFACE.md; compare later register records	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique hardware/concurrency diagnosis and gate result; later register records continue it but do not duplicate this correction.
research/records/2026-07-14_THE_SEGMENT_IS_THE_JOINT_THE_PATH_IS_THE_LIMB.md	built/CUDA-measured exact three-edge repeat: segments are relational completions, paths are ordered limbs, not tokenization	keep	research/records/2026-07-14_THE_SEGMENT_IS_THE_JOINT_THE_PATH_IS_THE_LIMB.md; compare docs/HOLON.md and docs/HNN_COMPOSITION.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique multi-edge/word-boundary observation; current HNN pair/path contracts share ontology but not this experiment.
research/records/2026-07-15_THE_ABI_CANON_AND_BEACON_CONSOLIDATION_AUDIT.md	ratified consolidation audit with proposed CUDA-specific beacon withdrawn; replacement beacon ratified separately	fold	docs/plans/THE_REPOSITORY_RESTRUCTURE.md §0–4; docs/BEACON.md; research/records/2026-07-15_THE_CURRENT_BORNE_COMPUTER.md	Inspected record result/status and correction; checked the named destination for the same law/result. Fold proposal only; no source file changed.	The current restructure and substrate-neutral beacon supersede its decisions. Fold any still-useful inventory line into census/plan; do not preserve stale migration prescriptions.
research/records/2026-07-15_THE_BOUNDARY_IS_THE_OBJECTIVE_COMPRESSION_IS_LATER_CONDUCT.md	ratified derivation and mathematical production-world authorization; exact Möbius calibration/factorial experiment and historical title	keep	research/records/2026-07-15_THE_BOUNDARY_IS_THE_OBJECTIVE_COMPRESSION_IS_LATER_CONDUCT.md; compare docs/HNN_FORMULA.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Distinct mathematical-world calibration and derived measurements are not reproduced by the current HNN contract. Retain scope and historical terminology caveat.
research/records/2026-07-15_THE_CHART_REVOLVES_LOCALLY_TRANSPORT_INTEGRATES_THE_BODY.md	ratified Smith-chart/curved-world derivation; local charts, rendered body, intrinsic curvature and physical spacetime typed apart	keep	research/records/2026-07-15_THE_CHART_REVOLVES_LOCALLY_TRANSPORT_INTEGRATES_THE_BODY.md; compare docs/HOLON.md and docs/HOLONIC_FLUID_CONSTRUCTION.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Substantive source derivation with non-equivalence guards; current guides state broader Holon/physical contracts but do not fully duplicate this argument.
research/records/2026-07-15_THE_CURRENT_BORNE_COMPUTER.md	ratified substrate-neutral public beacon derivation; explicitly replaces CUDA-specific beacon; no engine change	fold	docs/BEACON.md	Inspected record result/status and correction; checked the named destination for the same law/result. Fold proposal only; no source file changed.	Current beacon page is the exact live source-navigation owner; migrate any missing scope sentence there and retire duplicate record.
research/records/2026-07-15_THE_ELEMENTARY_CIRCUIT_THE_TAXONOMIC_BODY_AND_THE_PRODUCTION_FRONT.md	ratified elementary circuit/taxonomic body/production-front derivation; no implementation run/change; open storage/recovery debts recorded	fold	docs/THE_MACHINE.md; docs/HNN_FORMULA.md; docs/plans/THE_ROADMAP.md	Inspected record result/status and correction; checked the named destination for the same law/result. Fold proposal only; no source file changed.	Current machine and roadmap own the operative cycle, HNN composition and construction debts. Fold only any uniquely measured resource figures/open debts into the roadmap; no separate law is reported.
research/records/2026-07-15_THE_JOURNAL_WITNESSES_THE_CONSEQUENCE_TESTIFIES.md	ratified and deposited receiver/wire v2; host/CUDA exact; proof-world transition and complete causal receipt measured	keep	research/records/2026-07-15_THE_JOURNAL_WITNESSES_THE_CONSEQUENCE_TESTIFIES.md; compare docs/CONVERSATION_DATA.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique receiver-grain correction and exact lifecycle result; current conversation-data boundary is newer but does not reproduce these receipts.
research/records/2026-07-15_THE_MEMBRANE_HAS_ONE_TYPED_MOUTH.md	built host/CUDA-gated first consolidation cut at membrane grain; receiver worlds measured	keep	research/records/2026-07-15_THE_MEMBRANE_HAS_ONE_TYPED_MOUTH.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Distinct consolidation milestone and test outcome. Current crate plan supersedes architecture direction but does not duplicate historical verification.
research/records/2026-07-15_THE_PARTIAL_IS_A_PROBE_THE_INVARIANT_IS_A_TRANSPORT.md	ratified long-form differential/algebraic/statistical derivation; no Soma change; several correspondences remain explicitly non-equivalent	keep	research/records/2026-07-15_THE_PARTIAL_IS_A_PROBE_THE_INVARIANT_IS_A_TRANSPORT.md; compare docs/HOLON.md, docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Contains a unique broad derivation/source comparison and graded claim table; current owner guides overlap objects but not the result set.
research/records/2026-07-15_THE_WITNESS_IS_THE_DEFORMATION_ANALOGY_CARRIES_ITS_SURFACE.md	ratified witness/deformation reading; first receiver-cell CUDA measurement; empirical analogy explicitly scoped	keep	research/records/2026-07-15_THE_WITNESS_IS_THE_DEFORMATION_ANALOGY_CARRIES_ITS_SURFACE.md; compare docs/ELEMENTARY_OBJECTS.md receiver contracts	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Unique measured receiver cell and source distinctions; no exact duplicate in current guide.
research/records/2026-07-16_THE_ARITHMETIC_HORIZON_GROWS_BY_LOCAL_CLOSURE.md	ratified deterministic arithmetic horizon/local closure reading; finite factor boundary and P=NP analogy carefully scoped, no Soma change	keep	research/records/2026-07-16_THE_ARITHMETIC_HORIZON_GROWS_BY_LOCAL_CLOSURE.md; compare docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected record result/status and any in-record regrade; searched the named current owner/newer records for a same-scope result. Raw historical run was not replayed.	Distinct source-specific arithmetic derivation; keep its no-global-complexity-claim limitation.
