path	claim_and_status	disposition	source_or_superseding_path	verification	reason
research/records/2026-07-17_THE_INVARIANT_BELONGS_TO_THE_ARC_THE_REPETITION_BECOMES_A_PIVOT.md	ratified correction: invariance is scoped to a named transported arc and can split under receiver/grain changes	fold	docs/HOLON.md; docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Current transport/invariant contracts preserve frame, source, grain and defect. The record adds no measured result; fold the correction into the owning definitions.
research/records/2026-07-17_THE_JOURNAL_RECORDS_THE_CURRENT_CARRIES_THE_EVENT.md	ratified corrective construction, built and host-gated/CUDA-forward measured: record and active current are separate; later contact changes an interpretation	keep	research/records/2026-07-17_THE_JOURNAL_RECORDS_THE_CURRENT_CARRIES_THE_EVENT.md; compare docs/CONVERSATION_DATA.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique corrected build/measurement and its own supersession caveat retained in the source record. Keep scoped.
research/records/2026-07-17_THE_NUMERAL_FACE_TURNS_THE_FACTOR_BODY_REMAINS.md	derived, built and CUDA-forward measured numeral/factor-body distinction on exact positive-integer examples	keep	research/records/2026-07-17_THE_NUMERAL_FACE_TURNS_THE_FACTOR_BODY_REMAINS.md; compare docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique arithmetic construction and measured result; current guide’s ratio/lock laws do not contain this experiment.
research/records/2026-07-17_THE_RELATION_GROWS_THE_STANDING_WAVE_THE_CONTEXT_BENDS_THE_WORD.md	ratified first-person/dependence/identity ontology; no engine change or experiment	fold	docs/canon/THE_REALITY_OF_DIFFERENCE.md; docs/HOLON.md	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Current canon and Holon guide own situated identity and continued participation. Fold the distinct wording there; the record supplies no separate result.
research/records/2026-07-17_THE_SECTION_RETURNS_THE_ARC_THE_CAUSAL_STRING_CARRIES.md	ratified, built and CUDA-forward measured Poincaré/section bridge; all 269 paths read; exact causal-string return	keep	research/records/2026-07-17_THE_SECTION_RETURNS_THE_ARC_THE_CAUSAL_STRING_CARRIES.md; compare docs/HOLON.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Distinct measured return map and all-path result. Current tube/receiver laws do not reproduce the 269-path receipt.
research/records/2026-07-18_THE_APERTURE_CHANGES_THE_RECEIVER_THE_CURRENT_REMAINS_ONE.md	ratified/built/held-out aperture closed, CUDA-forward measured, every source path read, exact inversion; 491 workspace tests passed, 3 ignored	keep	research/records/2026-07-18_THE_APERTURE_CHANGES_THE_RECEIVER_THE_CURRENT_REMAINS_ONE.md; compare docs/CONVERSATION_DATA.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique held-out application and durability result; retain exact app boundary and test scope.
research/records/2026-07-18_THE_BLUEPRINT_CARRIES_THE_INCIDENCE_THE_ARENA_IS_THE_LIVE_WORLD.md	ratified/built append-only incidence arena; exact legacy migration and measured longitudinal language patterns; 515 tests passed, 4 ignored	keep	research/records/2026-07-18_THE_BLUEPRINT_CARRIES_THE_INCIDENCE_THE_ARENA_IS_THE_LIVE_WORLD.md; compare docs/REPOSITORY.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique legacy migration/source-arena measurement. Later crate restructuring changes the target layout but does not duplicate this historical migration result.
research/records/2026-07-18_THE_EROS_LAUNCH_IS_THE_CONTINUOUS_WORLD_CIRCUIT.md	ratified/built continuous Eros launch circuit; resident session, world, durable open-event recovery and recorder measured	keep	research/records/2026-07-18_THE_EROS_LAUNCH_IS_THE_CONTINUOUS_WORLD_CIRCUIT.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique end-to-end launch result and apparatus scope; later Athena campaign is a different consuming operation.
research/records/2026-07-18_THE_FOREST_IS_THE_GROUND_THE_CHARGED_FACE_DISCHARGES_ONCE.md	ratified/built direct world closure and CUDA-forward measured; filesystem forest is not an authored prompt queue	keep	research/records/2026-07-18_THE_FOREST_IS_THE_GROUND_THE_CHARGED_FACE_DISCHARGES_ONCE.md; compare docs/CONVERSATION_DATA.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique mounted-world run; current user boundary guide overlaps the principle but not the historical result.
research/records/2026-07-18_THE_HOLON_IS_THE_SWEPT_RECEIVER_RELATION_THE_PIN_IS_THE_CARRIED_RECEIPT.md	ratified old Holon receiver relation and carried-pin receipt; exact durable-wire reopen; explicitly denies restoring recursive value+Soul runtime	keep	research/records/2026-07-18_THE_HOLON_IS_THE_SWEPT_RECEIVER_RELATION_THE_PIN_IS_THE_CARRIED_RECEIPT.md; compare 2026-09-22 Holon foundation record	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	The exact persistence run and early receiver-relative correction are unique. Keep with warning that the later finalized Holon data structure supersedes this runtime model.
research/records/2026-07-18_THE_HYPERAREA_IS_THE_INVARIANT_FIBER_THE_SWEEP_CARRIES_THE_VOLUME.md	ratified exact hypersphere hyperarea/volume, FTC, theta/heat, completed-zeta and Smith-shell chain; receiver construction remains open	keep	research/records/2026-07-18_THE_HYPERAREA_IS_THE_INVARIANT_FIBER_THE_SWEEP_CARRIES_THE_VOLUME.md; compare 2026-09-22 relative-completeness and exterior-Holon records	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Distinct exact derivation and open receiver boundary; newer records do not duplicate the full chain. Keep the stated nonconstruction limit.
research/records/2026-07-18_THE_INCIDENCE_IS_THE_LEADER_THE_APERTURE_CARRIES_THE_RETURN.md	ratified scale preflight measured; raw wave refused before CUDA; successor membrane open; later correction supersedes intact-current scale assumption	keep	research/records/2026-07-18_THE_INCIDENCE_IS_THE_LEADER_THE_APERTURE_CARRIES_THE_RETURN.md; compare its own § correction and later scale records	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Keep the measured preflight/refusal as unique evidence; exclude the superseded scale assumption from current doctrine.
research/records/2026-07-18_THE_ORBIT_CARRIES_THE_DUALITY_THE_FIXED_LOCUS_RECEIVES.md	ratified duality/orbit/fixed-locus distinction; receiver aggregate may hide opposed hands; no engine change	fold	research/records/2026-09-23_WEIL_SIGN_PARTITIONS_AND_THE_SEMILOCAL_POSITIVE_CARRIER.md; docs/RH_CENTERED_CURRENT_UPPER_BOUND.md	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Later RH records make the paired/off-line receiver distinction and residual sign explicit. Fold the corrected source-specific distinction into those owners; no separate run is reported.
research/records/2026-07-18_THE_PRESENT_QUESTION_GOVERNS_THE_WORK_THE_RECORD_DOES_NOT_SCHEDULE.md	ratified operational reset: current question governs; historical record is not an executable schedule; no Soma law/run	fold	AGENTS.md; docs/WORKER_BRIEF.md	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Current operating guide and worker brief directly implement this rule. Fold any missing instruction into those live guides; retire duplicate historical directive.
research/records/2026-07-18_THE_QUESTION_IS_THE_ORIENTED_UNKNOWN_INTELLIGENCE_CLOSES_CAUSAL_DISTANCE.md	ratified intelligence/question derivation; first receiver built, two CUDA-forward worlds read exactly; no Soma interior change	keep	research/records/2026-07-18_THE_QUESTION_IS_THE_ORIENTED_UNKNOWN_INTELLIGENCE_CLOSES_CAUSAL_DISTANCE.md; compare docs/HOLON.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique two-world receiver result and explicit non-universal scope; current situated action law does not duplicate that experiment.
research/records/2026-07-18_THE_RELATION_IS_THE_ACTIVE_MOUTH_THE_HOLON_CLOSES_LIVE.md	audit/rebuild plan: active-cut ABI, host relation mouth and live Holon foundation built; event emission/CUDA/session integration open	keep	research/records/2026-07-18_THE_RELATION_IS_THE_ACTIVE_MOUTH_THE_HOLON_CLOSES_LIVE.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	It carries a unique measured source/API status and named integration gaps. Later restructure refines the architecture but is not evidence those historical components never landed.
research/records/2026-07-18_THE_RELATION_MUST_CROSS_THE_MEMBRANE_THE_RECORD_CANNOT_SUBSTITUTE_FOR_EROS.md	ratified documentation-only recovery contract; exact newer code/measurement audit names which scale result is superseded/unmeasured	keep	record’s own §Current grade table and cited bounded source receipts; compare AGENTS.md and docs/plans/THE_REPOSITORY_RESTRUCTURE.md	Read the full status-regrade table and later measured disposition; this is the source-level audit explaining what CUDA-forward did and did not establish. Current operating guide does not preserve its individual corrections.	Although documentation-only, it is a unique corrective evidence audit of several overstated historical grades. Keep as provenance; it does not schedule future work.
research/records/2026-07-18_THE_WORLD_OWNS_THE_MATERIAL_THE_CONTACT_CYCLE_DISSIPATES.md	ratified/built bounded and current-forest CUDA-forward contact-cycle measurement; exact inverse; supersedes global-spent-source reading	keep	research/records/2026-07-18_THE_WORLD_OWNS_THE_MATERIAL_THE_CONTACT_CYCLE_DISSIPATES.md; compare docs/HOLONIC_FLUID_CONSTRUCTION.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique measured bounded/current-forest return and own correction. Keep only its stated contact/world scope.
research/records/2026-07-19_THE_AMPLITUDE_CARRIES_THE_HAND_THE_COLLAPSE_PRESENTS_THE_LOCAL_PATH_THE_RETURN_GROWS_THE_ALGEBRA.md	ratified comparison of local quantum field and Eros relational operation; microscopic substrate identity explicitly not established	keep	research/records/2026-07-19_THE_AMPLITUDE_CARRIES_THE_HAND_THE_COLLAPSE_PRESENTS_THE_LOCAL_PATH_THE_RETURN_GROWS_THE_ALGEBRA.md; compare docs/MASS_ENERGY_AND_CAUSAL_TRANSPORT.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Distinct source comparison and non-equivalence boundary; no later guide duplicates this qualified derivation.
research/records/2026-07-19_THE_ANNULUS_CARRIES_THE_SCALE_TURN_LIFT_THE_EXPONENTIAL_FOLDS_THE_FACE.md	ratified annulus/scale-turn lift and exponential face derivation; e and pi placed at their geometric grains	fold	docs/WINDING_CARRY_AND_PLACEMENT.md; docs/HELICAL_GEOMETRY.md	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Current phase/carry and helix guides own the exact circle-plus-carry and turn laws. No distinct experiment is reported; transfer any missing chart statement before retiring.
research/records/2026-07-19_THE_BODY_RESTS_WHOLE_THE_LATER_CURRENT_CONTINUES.md	authorized/built direct live-current rest image; host gate and exact rest-remount status	keep	research/records/2026-07-19_THE_BODY_RESTS_WHOLE_THE_LATER_CURRENT_CONTINUES.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique lifecycle implementation result and failure boundaries. Preserve as historical measured result.
research/records/2026-07-19_THE_BOUNDARY_CROSSES_AS_A_REGION_THE_POINT_QUOTIENT_CANNOT_SUPPLY_THE_HAND.md	authorized direct host build: oriented event complex and outer-grain hand-up closed; plural regional hand and language splice remain open	keep	research/records/2026-07-19_THE_BOUNDARY_CROSSES_AS_A_REGION_THE_POINT_QUOTIENT_CANNOT_SUPPLY_THE_HAND.md; compare docs/ELEMENTARY_OBJECTS.md, docs/RECEIVER_HOLARCHY.md	Read host-run result and explicit open-boundary status; later July 19 completion record cites this as the completed host event-grain correction. Not replayed.	This is an implemented host result, not only a design diagnosis. Keep the typed extent and open plural-boundary limitation alongside the current receiver contract.
research/records/2026-07-19_THE_BRANCH_RIDES_UNTIL_THE_DISCRIMINANT_GRAVITAS_IS_THE_DEFORMATION_OF_CONTINUATION.md	ratified branch/discriminant continuation derivation; local branch rides until discriminant; gravitas is deformation of continuation	fold	research/records/2026-09-23_ZERO_NAVIGATION_IS_DIVISOR_TRANSPORT_AND_CERTIFIED_GENERATOR_INFERENCE.md; formal/elementary-holonics/ElementaryHolonics/Computation/IntersectionNavigation.lean	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Newer zero-navigation synthesis expressly treats branch multiplicity, singular/intersection strata and exact preimage fibres. Fold the matching derivation into that owner; preserve any additional explicit theorem if found.
research/records/2026-07-19_THE_CARD_RETAINS_THE_BODY_THE_EXECUTOR_SETTLES_ONLY_THE_EMITTED_SUCCESSOR.md	built consolidated boundary B: resident CUDA standing+live carriers; exact body/cursor separation and executor settlement	keep	research/records/2026-07-19_THE_CARD_RETAINS_THE_BODY_THE_EXECUTOR_SETTLES_ONLY_THE_EMITTED_SUCCESSOR.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique resident-state/consequence result; backend relocation does not make its historical gate reproducible from current source.
research/records/2026-07-19_THE_CHI_GENERATES_THE_PRODUCT_THE_ILLICIUM_CARRIES_THE_REGIONAL_LINK.md	ratified regional-product/LINK authority; actual contextual chi generates product; no completed implementation claim	fold	docs/ELEMENTARY_OBJECTS.md §8 Deposition; docs/HOLON.md; docs/THE_MACHINE.md	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Current deposition, receiver and situated-generator contracts carry this causal-material law. The old Cartesian/LINK staging is not a live primitive.
research/records/2026-07-19_THE_CONSEQUENCE_BECOMES_LATER_CURRENT_SILENCE_LEAVES_THE_BODY_AT_REST.md	ratified phase 5 built direct world-consequence return with natural joint rest, host/card exact and rest-remount-wake exact	keep	research/records/2026-07-19_THE_CONSEQUENCE_BECOMES_LATER_CURRENT_SILENCE_LEAVES_THE_BODY_AT_REST.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Distinct complete lifecycle measurement; keep the scope and old runtime names as historical.
research/records/2026-07-19_THE_CURRENTS_ARE_THE_INCIDENCE_THE_HAND_CHANGES_THE_SUCCESSOR.md	phase 2 built direct host relation conduct; bounded hand-reversal accepted; compile clean; no CUDA run	keep	research/records/2026-07-19_THE_CURRENTS_ARE_THE_INCIDENCE_THE_HAND_CHANGES_THE_SUCCESSOR.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique host-only implementation return; explicitly do not widen it into device evidence.
research/records/2026-07-19_THE_EVENT_EMANATES_THE_SUCCESSOR_THE_EXECUTOR_CANNOT_RECONSTRUCT_THE_MACHINE.md	authorized direct host transition built after five-path audit; invalid execution seam removed; bounded CUDA lifecycle measured	keep	research/records/2026-07-19_THE_EVENT_EMANATES_THE_SUCCESSOR_THE_EXECUTOR_CANNOT_RECONSTRUCT_THE_MACHINE.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique API audit and bounded lifecycle result; retain exact no-forest-run limitation.
research/records/2026-07-19_THE_HAND_CROSSES_THE_CARD_THE_LIVE_OWNER_CLOSES_THE_SUCCESSOR.md	authorized phase 3 native CUDA directed contact; host/card exact, bounded hand-reversal measured, PTXAS valid	keep	research/records/2026-07-19_THE_HAND_CROSSES_THE_CARD_THE_LIVE_OWNER_CLOSES_THE_SUCCESSOR.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique native execution evidence; keep separate from host phase 2 and world phase 4.
research/records/2026-07-19_THE_INFORMATION_IS_THE_TRANSPORT_ATLAS_TEXT_IS_ONE_LOCAL_FACE.md	ratified medium-neutral information ontology; text is one local face, no Soma source change	fold	docs/ELEMENTARY_OBJECTS.md; docs/HOLON.md; docs/HNN_FORMULA.md	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Current elementary object library and Holon/data contracts express information as situated relations and text as a boundary chart. No unique measured result is included.
research/records/2026-07-19_THE_LINEAGE_IS_THE_LIVE_CURRENT_THE_CONSTITUENT_MAY_DEPART.md	ratified direct derivation/current implementation authority: one relational machine receives current, changes standing, radiates, receives later consequence	fold	research/records/2026-09-22_THE_HOLON_IS_AN_INTERCONNECTED_PORT_OBJECT_ON_A_COMPLEX.md; docs/ELEMENTARY_OBJECTS.md	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Later finalized Holon law and elementary-object contracts are the exact authority and supersede this runtime formulation. Fold its still-valid causal sentence and historical provenance into the Holon owner.
research/records/2026-07-19_THE_LIVE_MOUTH_HAS_ONE_OWNER_THE_HISTORICAL_APPARATUS_ONLY_TESTIFIES.md	ratified, built phase 1 API sanitation; implicit historical launch removed; 448 tests passed, 3 ignored; no CUDA run	keep	research/records/2026-07-19_THE_LIVE_MOUTH_HAS_ONE_OWNER_THE_HISTORICAL_APPARATUS_ONLY_TESTIFIES.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique production API/source audit and host test result; do not misstate as CUDA-verified.
research/records/2026-07-19_THE_OBJECTIVE_RIDES_THE_PROGRAM_THE_NEW_SOURCE_FOUNDS_THE_STITCH.md	technical plan for direct bounded English/Python/JavaScript world; no source change at deposit	fold	docs/plans/THE_ROADMAP.md; docs/HOLON.md#situated-generator-inference-dormant-modes-and-action	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Current roadmap and situated-generator contract supersede this proposed application boundary. No implementation result to retain.
research/records/2026-07-19_THE_ORGANS_SHARE_THE_EVENT_THE_WORLD_RETURNS_THE_CONSEQUENCE.md	authorized plural native-event mouth, organ rebind and actual world return built/host-gated; 445 tests passed, 3 ignored	keep	research/records/2026-07-19_THE_ORGANS_SHARE_THE_EVENT_THE_WORLD_RETURNS_THE_CONSEQUENCE.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Distinct host integration and test return; polyglot world remains open as recorded.
research/records/2026-07-19_THE_QUESTION_ORIENTS_THE_FIBER_COMPLETION_CHANGES_CONSTITUENCY.md	ratified event-grain derivation; the later host correction is built and reported in the linked July 19 direct-region record; no independent completed build here	fold	research/records/2026-07-19_THE_BOUNDARY_CROSSES_AS_A_REGION_THE_POINT_QUOTIENT_CANNOT_SUPPLY_THE_HAND.md; docs/ELEMENTARY_OBJECTS.md	Checked the record’s final status and its named direct-region successor; that successor owns the built correction and measurement. Current object guide owns the constituent/deposition law.	Fold its completion/fibre contract into the current object guide and keep the implementation result in the named successor; avoid maintaining two records of the same built correction.
research/records/2026-07-19_THE_REMAINING_WORK_HAS_THREE_BOUNDARIES_THE_LIFECYCLE_PRECEDES_SCALE.md	ratified remaining-build plan with three boundaries; boundaries A+B+C reported built, plan marked complete	fold	research/records/2026-07-19_THE_RESTING_WEAVE_CROSSES_DURABLY_THE_PLURAL_WORLD_RETURNS_WHOLE.md; research/records/2026-07-19_THE_WORLD_SUPPLIES_THE_HAND_THE_SAME_WORLD_RECEIVES_THE_RETURN.md; research/records/2026-07-19_THE_WORLD_GROWS_BEYOND_THE_CUT_THE_BODY_CARRIES_ONLY_PARTICIPATION.md; docs/plans/THE_ROADMAP.md	Checked the three boundary A/B/C completion statements against their named successor records, which contain the separate evidence; current roadmap owns live campaign order.	This is a summary/plan whose three completed returns have individual exact records. Fold the completed status into the current state if needed, then retire the duplicate plan.
research/records/2026-07-19_THE_RESTING_WEAVE_CROSSES_DURABLY_THE_PLURAL_WORLD_RETURNS_WHOLE.md	consolidated boundary A built: direct-body rest wire, capability wire, durable composition and plural structured consequence; exact remount-wake	keep	research/records/2026-07-19_THE_RESTING_WEAVE_CROSSES_DURABLY_THE_PLURAL_WORLD_RETURNS_WHOLE.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique durable-state and multiple-consequence integration return.
research/records/2026-07-19_THE_WORLD_GROWS_BEYOND_THE_CUT_THE_BODY_CARRIES_ONLY_PARTICIPATION.md	consolidated boundary C built at declared scale: 2^40-position residue chart, 258 positions visited, two live lineages then one; host/card exact	keep	research/records/2026-07-19_THE_WORLD_GROWS_BEYOND_THE_CUT_THE_BODY_CARRIES_ONLY_PARTICIPATION.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique scale/device result at a sparse visit count; retain its explicit no-forest limit.
research/records/2026-07-19_THE_WORLD_SUPPLIES_THE_HAND_THE_SAME_WORLD_RECEIVES_THE_RETURN.md	authorized phase 4 built organ-neutral world hand; host/card exact; absent-forward foil closed	keep	research/records/2026-07-19_THE_WORLD_SUPPLIES_THE_HAND_THE_SAME_WORLD_RECEIVES_THE_RETURN.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Distinct world-input/output binding result; does not establish later general language production.
research/records/2026-07-20_DEVELOPMENTAL_KERNEL_HYPOTHESIS_PARKED_PENDING_LABORATORY_REVIEW.md	cached, unratified, non-operative developmental-kernel hypothesis; no source change	fold	docs/RETRACTIONS.md; docs/HOLON.md	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	The hypothesis is explicitly not a machine requirement, and current elementary-object design forbids adding it as a primitive. Preserve one-line parked-hypothesis provenance in retractions if it affected plans; no result is lost.
