path	claim_and_status	disposition	source_or_superseding_path	verification	reason
research/records/2026-07-29_THE_QUINTIC_CROSSES_THE_PRIME_THE_FROBENIUS_RETURN_FORMS_THE_EULER_RECEIVER.md	ratified production-law build; two chronologies exact, held-out prime sections graded, A5/S5 controls closed	keep	research/records/2026-07-29_THE_QUINTIC_CROSSES_THE_PRIME_THE_FROBENIUS_RETURN_FORMS_THE_EULER_RECEIVER.md; compare current RH/arithmetic records	Read controls and grade; no claim of RH follows and no same Frobenius receiver result is found in current guides.	Keep this distinct quintic/Frobenius arithmetic result.
research/records/2026-07-29_THE_RECEIVERS_KEEP_THEIR_CLOCKS_THE_RETURN_CLOSES_THE_SPEAKING_OCCURRENCE.md	synchronized video/audio/transcript occurrence; separate modality morphology/clocks; occurrence-closing return and withheld-section prediction question	keep	research/records/2026-07-29_THE_RECEIVERS_KEEP_THEIR_CLOCKS_THE_RETURN_CLOSES_THE_SPEAKING_OCCURRENCE.md; compare docs/HARDWARE_AND_MODALITY_BOUNDARIES.md	Inspected the full receiver/clock/result status; current boundary guide does not contain this experiment.	Keep the multimodal receiving contract and its exact held-out scope.
research/records/2026-07-29_THE_RECEIVER_DILATES_THE_POINT_THE_LINEAGE_CARRIES_THE_GRAPH_SECTION.md	completed measured receiver-local graph-section construction; arbitrary causal incidence restriction and dilated graph traversal	keep	research/records/2026-07-29_THE_RECEIVER_DILATES_THE_POINT_THE_LINEAGE_CARRIES_THE_GRAPH_SECTION.md; compare docs/RECEIVER_HOLARCHY.md	Read its built/measured status and named production owners; no current Holarchy implementation duplicates it.	Keep as unique graph-receiver construction evidence.
research/records/2026-07-29_THE_SPECTRAL_STAR_OPENS_BEYOND_THE_OPTICAL_HORIZON_THE_RETURN_CONDITIONS_THE_INTERMEDIATE_PHASE.md	production recurrent coupled-informant law built and five-episode RELAMPAGO experiment executed; local-star generation and return-conditioned conduct established	keep	research/records/2026-07-29_THE_SPECTRAL_STAR_OPENS_BEYOND_THE_OPTICAL_HORIZON_THE_RETURN_CONDITIONS_THE_INTERMEDIATE_PHASE.md; compare 2026-07-30 source-topology and migration records	Read the explicit supersession boundary: later topology record replaces only source-topology testimony, not coupled-informant learning, inverse, card-current or rest results.	Keep those surviving experimental results and their narrow scope.
research/records/2026-07-29_THE_SUPPORT_FAMILY_RETAINS_ITS_CAUSES_THE_RECEIVER_FIBER_IS_NOT_ITS_DELIVERY_NUMBER.md	production support-family construction complete; exact host/grid graded; pairwise world-germ emission remains explicit	keep	research/records/2026-07-29_THE_SUPPORT_FAMILY_RETAINS_ITS_CAUSES_THE_RECEIVER_FIBER_IS_NOT_ITS_DELIVERY_NUMBER.md; compare docs/ELEMENTARY_OBJECTS.md	Inspected its partial supersession notice and preserved clauses; later record does not erase GRID/production support result.	Keep the unique factorized support-family result with the exact non-superseded boundary.
research/records/2026-07-29_THE_SWING_REACHES_ITS_LOCAL_STAR_THE_APERTURE_CANNOT_DECIDE_THE_DEED.md	audited invalid parallel information engine removed; production local-star and incremental aperture carry built; exact host verified	keep	research/records/2026-07-29_THE_SWING_REACHES_ITS_LOCAL_STAR_THE_APERTURE_CANNOT_DECIDE_THE_DEED.md; compare docs/HOLON.md	Read direct source and exact-host verification claims; no current guide duplicates this implementation audit.	Keep the corrected aperture result; the removed parallel selector is not a current owner.
research/records/2026-07-30_THE_ANALYTIC_BODY_CARRIES_THE_CURRENT_THE_INTERFACE_RETAINS_THE_OPEN_FIELD.md	exact analytic wave/interface carrier, mode-local material incidence and conservative circulation built; reactive evanescent storage remains open	keep	research/records/2026-07-30_THE_ANALYTIC_BODY_CARRIES_THE_CURRENT_THE_INTERFACE_RETAINS_THE_OPEN_FIELD.md; compare docs/HOLONIC_FLUID_CONSTRUCTION.md	Inspected production-owner composition and explicit unresolved storage term; no global field claim.	Keep the exact analytic construction and its open material boundary.
research/records/2026-07-30_THE_CAUSAL_BODY_OWNS_THE_BOUNDARY_THE_PROJECTION_CANNOT_INVENT_A_FACE.md	event-indexed hypergeometry and open-boundary/holonomy source authority; supersedes RELAMPAGO image/video as source-topology testimony only	keep	research/records/2026-07-30_THE_CAUSAL_BODY_OWNS_THE_BOUNDARY_THE_PROJECTION_CANNOT_INVENT_A_FACE.md; compare the two RELAMPAGO records named within	Read explicit supersession clause: coupled-informant learning, atmospheric inverse, card-current and typed rest remain with separate records.	Keep this topology correction; do not fold away the still-live application results it explicitly preserves.
research/records/2026-07-30_THE_CURRENT_RETAINS_THE_BOUNDARY_THE_RETURN_REFORMS_THE_NEXT_PASSAGE.md	exact sparse causal traversal and typed current species built; reactive storage/material/morphology built; held-out MMS generation returned; field/material coupling open	keep	research/records/2026-07-30_THE_CURRENT_RETAINS_THE_BOUNDARY_THE_RETURN_REFORMS_THE_NEXT_PASSAGE.md; compare docs/HOLONIC_FLUID_CONSTRUCTION.md	Read the held-out return, production owners and explicitly open coupling; no current guide contains this exact MMS run.	Keep as a bounded physical/application result, not a full constitutive closure.
research/records/2026-07-30_THE_QUESTION_EMITS_THE_DEED_THE_RETURNED_CURRENTS_MEET_BEFORE_THE_ANSWER.md	real repository language-agent circuit built; sparse returned-current composition and later conduct verified	keep	research/records/2026-07-30_THE_QUESTION_EMITS_THE_DEED_THE_RETURNED_CURRENTS_MEET_BEFORE_THE_ANSWER.md; compare docs/CONVERSATION_DATA.md	Inspected exact application and changed-later-conduct result; current records do not reproduce this repository task.	Keep as a specific repository-backed consequence.
research/records/2026-07-30_THE_STORM_CROSSES_THE_TYPED_BODY_EACH_CARD_OWNER_RETURNS_TO_ITS_OWN_CONTEXT.md	RELAMPAGO migration complete: plural coupled-informant current native, card-primary/host exact parity, live rest/remount and durable source membrane	keep	research/records/2026-07-30_THE_STORM_CROSSES_THE_TYPED_BODY_EACH_CARD_OWNER_RETURNS_TO_ITS_OWN_CONTEXT.md; compare the source-topology correction and docs/HARDWARE_AND_MODALITY_BOUNDARIES.md	Read own supersession statement and preserved ownership: later record supersedes application ownership only; distinct physical/learning results remain.	Keep the migration/test result under its named application scope.
research/records/2026-07-31_THE_RESIDUE_CYCLE_FORMS_THE_FACE_THE_SHARED_SEAM_RETAINS_THE_EXPONENTIAL_QUESTION.md	requested side-research exact projection/render receipts inspected; optical/exponential questions remain open; explicitly does not supersede main session	keep	research/records/2026-07-31_THE_RESIDUE_CYCLE_FORMS_THE_FACE_THE_SHARED_SEAM_RETAINS_THE_EXPONENTIAL_QUESTION.md; compare docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected the control/render receipts and “side research” boundary; no main-session scheduling/result claim.	Keep the side-research evidence and open questions.
research/records/2026-07-31_THE_SOURCE_WITNESSES_THE_THOUGHT_THE_RELATION_EMITS_A_NEW_SURFACE.md	source-witness construction argues current token-routed answer is itinerary rather than internal relational generation; follow-on surface relation proposed	keep	research/records/2026-07-31_THE_SOURCE_WITNESSES_THE_THOUGHT_THE_RELATION_EMITS_A_NEW_SURFACE.md; compare docs/HNN_FORMULA.md	Read source/output distinction and its continuation to the later material-departure record; no independent run claimed.	Keep as a distinct negative diagnosis of source-token dependence and a research question.
research/records/2026-07-31_THE_SYMBOLIC_DIFFERENTIAL_EMITS_THE_PROOF_THE_OPEN_FIBER_NAMES_ITS_BOUNDARY.md	symbolic differential/proof deeds and exact receipts remain valid; terminology “conditioning” for mounted inheritance/full-history exposure explicitly superseded	keep	research/records/2026-07-31_THE_SYMBOLIC_DIFFERENTIAL_EMITS_THE_PROOF_THE_OPEN_FIBER_NAMES_ITS_BOUNDARY.md; research/records/2026-07-31_THE_MATERIAL_DEPARTS_THE_RETURNED_PATH_REMAINS_THE_BODY_ASKS_WHAT_ITS_DIFFERENCES_CAN_DO.md	Read historical terminology notice and named replacement; the generated exact receipts remain valid and are not replaced.	Keep the unique symbolic-proof receipts while excluding the corrected use of “conditioning.”
research/records/2026-08-01_THE_CODEC_REIFIES_THE_CONTINUATION_THE_CURRENT_CANNOT_CLONE_THE_WORLD.md	ratified architecture: active-current/training clones removed; reflective Eros integration remains open; contains quantitative code-clone census and exact ownership corrections	keep	research/records/2026-08-01_THE_CODEC_REIFIES_THE_CONTINUATION_THE_CURRENT_CANNOT_CLONE_THE_WORLD.md; compare docs/ELEMENTARY_OBJECTS.md and docs/plans/THE_REPOSITORY_RESTRUCTURE.md	Inspected unique 12,958 occurrence/607-file census and enumerated four owner defects; no raw scan was rerun. Later repo plan is related but not an exact replacement.	Keep the quantitative audit and architectural corrections as historical evidence.
research/records/2026-08-01_THE_SWING_FORMS_THE_ASSOCIATION_THE_CURRENT_CROSSES_THE_RECEIVER_THE_TERMINAL_RETAINS_THE_FIBER.md	historical intermediate: storage/clone/remount claims superseded by Aug 1 architecture; interrupted full-history run expressly not a grading receipt	fold	research/records/2026-08-01_THE_CODEC_REIFIES_THE_CONTINUATION_THE_CURRENT_CANNOT_CLONE_THE_WORLD.md	Read both statuses: later architecture record names the same clone/remount ownership correction; the earlier run is explicitly excluded as evidence.	Fold residual population-current semantics into the architecture owner if missing, then retire the ungraded intermediate.
research/records/2026-08-02_THE_DEED_IS_THE_CAUSED_PORT_DIAGRAM_THE_APPARATUS_CANNOT_AUTHOR_ITS_ORDER.md	three-reviewer admitted construction authority; production experiment frozen until executable gates; no compatibility	keep	research/records/2026-08-02_THE_DEED_IS_THE_CAUSED_PORT_DIAGRAM_THE_APPARATUS_CANNOT_AUTHOR_ITS_ORDER.md; compare docs/WORKER_BRIEF.md	Inspected admitted/frozen status and source gates; this is a unique historical design contract, not a construction result.	Keep the authority record as provenance; current worker brief governs current experiments.
research/records/2026-08-02_THE_INTERIOR_RETURNS_AT_THE_BOUNDARY_THE_STRESS_REFORMS_THE_SAME_BODY.md	ratified architectural audit: caused boundary/interior stress returns to same body; no new construction	keep	research/records/2026-08-02_THE_INTERIOR_RETURNS_AT_THE_BOUNDARY_THE_STRESS_REFORMS_THE_SAME_BODY.md; compare docs/HOLONIC_FLUID_CONSTRUCTION.md and docs/MASS_ENERGY_AND_CAUSAL_TRANSPORT.md	Read the source ownership and no-new-construction boundary; current guides cover related fluid/transport laws but not this full audit.	Keep as the only specific stress/body architecture audit relevant to later physics construction.
research/records/2026-08-02_THE_PORT_CARRIES_THE_INTERIOR_THE_KERNEL_RETURN_CULTIVATES_THE_NEXT_THEOREM_PLAN.md	superseded theorem-build action plan; no construction; later no-compatibility/failure-audit rules supersede execution	fold	research/records/2026-08-02_THE_REJECTED_FOREMAN_HAS_NO_SURVIVING_HUNK_THE_OWNERS_RECEIVE_THE_DEED_LEDGER.md; docs/plans/THE_REPOSITORY_RESTRUCTURE.md	Read explicit supersession notice and the replacement ledger; no implemented result or unique verified theorem is claimed.	Fold the still-valid theorem-kernel interface requirement into the current formal plan; do not execute the old sequence.
research/records/2026-08-02_THE_REJECTED_FOREMAN_HAS_NO_SURVIVING_HUNK_THE_OWNERS_RECEIVE_THE_DEED_LEDGER.md	three-reviewer symbol-level construction ledger with per-hunk keep/delete/rebuild and required evidence; experiment still frozen until gates	unresolved	docs/plans/census/RUST_R0.tsv; docs/plans/THE_REPOSITORY_CENSUS.md; current code owners listed per row	Current census has a coarse unresolved `relational_language.rs` owner row but does not yet map this ledger’s detailed hunks; source-by-source reconciliation is required before fold or retirement.	Do not treat an old symbol ledger as current authority or discard its exact dispositions until each hunk is mapped to the R0 owner/caller census.
research/records/2026-08-02_THE_REPOSITORY_IS_A_NAVIGABLE_COVER_THE_CHART_RETURN_CARRIES_ITS_HOLONOMY_PLAN.md	navigation theory retained; duplicate ExactNavigableCover implementation plan explicitly superseded by host-foreman failure audit	keep	research/records/2026-08-02_THE_REPOSITORY_IS_A_NAVIGABLE_COVER_THE_CHART_RETURN_CARRIES_ITS_HOLONOMY_PLAN.md; research/records/2026-08-03_THE_GEOMETRY_COMPUTES_THE_CURRENT_THE_SHADOW_RETURNS_ONLY_ITS_RECEIVER_FIBER.md; compare docs/HOLON.md	Read explicit status, superseding audit and preserved chart/holonomy theory; no implementation result is attributed to the plan.	Keep the unique theory statement; exclude the duplicated graph/cover implementation path.
research/records/2026-08-02_THE_THREAD_RETAINS_ITS_ORDER_THE_WEAVE_CARRIES_THE_CAUSAL_FRONT.md	serial-thread/plural-weave theory retained; old construction sequence explicitly superseded by failure audit	keep	research/records/2026-08-02_THE_THREAD_RETAINS_ITS_ORDER_THE_WEAVE_CARRIES_THE_CAUSAL_FRONT.md; research/records/2026-08-02_THE_HOST_FOREMAN_REIFIES_THE_PROCEDURE_THE_LOCAL_CLOSURE_RECONTAMINATES_THE_WEAVE_AUDIT.md; compare docs/HOLON.md	Inspected override and retained theory: order stays with causal threads; interchange needs a commuting receipt. The superseded sequence is not executed.	Keep theory because the audit withdraws only construction steps, not the unique ordering/causal-antichain statement.
research/records/2026-08-03_THE_CARRIER_HAS_NO_SEMANTIC_PRIVILEGE_THE_LOCAL_RETURN_REFORMS_THE_ECOLOGY.md	current construction authority: carrier has no semantic privilege; local returned relation reforms ecology; no compatibility	keep	research/records/2026-08-03_THE_CARRIER_HAS_NO_SEMANTIC_PRIVILEGE_THE_LOCAL_RETURN_REFORMS_THE_ECOLOGY.md; compare docs/ELEMENTARY_OBJECTS.md and docs/HOLON.md	Read authority status and direct relation law; current guides overlap but do not reproduce the full source-authority correction.	Keep as a historical current-authority record pending a precise owner transfer.
research/records/2026-08-03_THE_GEOMETRY_COMPUTES_THE_CURRENT_THE_SHADOW_RETURNS_ONLY_ITS_RECEIVER_FIBER.md	ratified large RH/receiver research synthesis; production frozen after failed run; no construction claim, RH open	keep	research/records/2026-08-03_THE_GEOMETRY_COMPUTES_THE_CURRENT_THE_SHADOW_RETURNS_ONLY_ITS_RECEIVER_FIBER.md; compare 2026-09-23 RH and zero-navigation records	Read failure status and open RH claim; no later record reproduces this whole receiver-fiber synthesis.	Keep the failed-attempt analysis and scope; do not count it as an implementation result.
research/records/2026-08-04_THE_SPECTRUM_RECEIVES_THE_INDEX_FORM_THE_CLASS_RETURNS_THROUGH_A_SUPPORTED_CYCLE.md	interpretive RH/Hodge synthesis and frozen R23 deed selection; does not admit or schedule the R23 phase	keep	research/records/2026-08-04_THE_SPECTRUM_RECEIVES_THE_INDEX_FORM_THE_CLASS_RETURNS_THROUGH_A_SUPPORTED_CYCLE.md; compare formal Hodge sources and current restructure plan	Inspected truth grade and explicit non-admission; exact Hodge endpoints remain open.	Keep as a unique interpretation/provenance record; do not use it as construction authorization.
research/records/2026-08-08_THE_BOUNDARY_KEPT_THE_MAGNITUDE_AND_DISCARDED_THE_TURN.md	source defect measured and falsifier/repaired behavior passes; eleven tests had asserted invariant integer readings that were false	keep	research/records/2026-08-08_THE_BOUNDARY_KEPT_THE_MAGNITUDE_AND_DISCARDED_THE_TURN.md; compare current exact geometry owners	Read cited source commit, cover falsifier and test correction; no code/test rerun.	Keep the exact bug and repair history; it protects against reintroducing the false invariance.
research/records/2026-08-08_THE_COST_IS_CARRIED_BY_THE_RULE_AND_THE_GAUGE_CANNOT_AFFORD_ITSELF.md	measured `smith_normal_form` probe falsifies declared gauge-cost law; remedy remains open	keep	research/records/2026-08-08_THE_COST_IS_CARRIED_BY_THE_RULE_AND_THE_GAUGE_CANNOT_AFFORD_ITSELF.md; compare exact algebra owners	Read firsthand probe scope and independent earlier counterexamples; no current guide states this counterexample.	Keep the falsified cost law and open remedy, not as a verified general theorem.
research/records/2026-08-08_THE_DECLARED_SCHEDULE_IS_NOT_A_FRAME_THE_MATERIAL_CARRIES_THE_ORBIT.md	eight organ adversarial schedule reviews measured; bounded law established, general material-carried orbit remains interpretation	keep	research/records/2026-08-08_THE_DECLARED_SCHEDULE_IS_NOT_A_FRAME_THE_MATERIAL_CARRIES_THE_ORBIT.md; compare docs/HOLON.md and docs/ELEMENTARY_OBJECTS.md	Inspected eight review outcomes and measured workspace gate; historical workspace run was not repeated.	Keep unique adversarial controls; limit the universal reading to its stated grade.
research/records/2026-08-09_POSITION_IS_RELATIVE_TO_A_FRAME_AND_THE_PROOF_BODY_IS_A_LEADER.md	measured frame-relative position/proof-body leader result with nine controls; depth interpretation ratified but scoped	keep	research/records/2026-08-09_POSITION_IS_RELATIVE_TO_A_FRAME_AND_THE_PROOF_BODY_IS_A_LEADER.md; compare docs/HELICAL_GEOMETRY.md	Read all nine controls and internal regrade; no same case in current geometry guides.	Keep the tested leader/frame result and its attribution.
research/records/2026-08-09_THERE_IS_NO_INSTANTANEOUS_MEASUREMENT_AND_THE_LEADER_WAS_ASSERTING_ONE.md	standard proof plus rerun measurement falsifies instantaneous leader reading; source attribution preserved	keep	research/records/2026-08-09_THERE_IS_NO_INSTANTANEOUS_MEASUREMENT_AND_THE_LEADER_WAS_ASSERTING_ONE.md; compare docs/ELEMENTARY_OBJECTS.md	Inspected classical lemma, measured driver result and attribution restrictions; no rerun.	Keep the correction and source evidence; do not promote the assistant’s earlier instantaneous reading.
research/records/2026-08-09_THE_COMMITTED_BOUNDARY_ARTIFACT_IS_STALE_AND_CANNOT_BE_REBUILT.md	stale committed boundary artifact cannot be rebuilt; measured build/run apparatus defects recorded with commands	keep	research/records/2026-08-09_THE_COMMITTED_BOUNDARY_ARTIFACT_IS_STALE_AND_CANNOT_BE_REBUILT.md; compare archive and current source census	Read command-backed failure report and stale-artifact scope; exact historical binary/source not rebuilt.	Keep as unique apparatus-provenance/failure evidence.
research/records/2026-08-09_THE_PANEL_GROWS_AT_ITS_OWN_BLINDNESS_AND_THE_FOUNDING_ORDER_DOES_NOT_COMMUTE.md	ratified/implemented exact panel and noncommuting founding-order controls; measured on one organ/driver	keep	research/records/2026-08-09_THE_PANEL_GROWS_AT_ITS_OWN_BLINDNESS_AND_THE_FOUNDING_ORDER_DOES_NOT_COMMUTE.md; compare docs/HOLON.md	Inspected seven controls and implementation grade; no equivalent current result.	Keep as a bounded noncommutation experiment.
research/records/2026-08-10_AN_UNDRIVEN_ORGAN_IS_UNEXPOSED_AND_A_MODULE_NOTHING_RUNS_IS_WHERE_AN_ABSOLUTE_FRAME_SURVIVES.md	four driven organs and two frames measured; 1,949 workspace tests passed, 14 ignored; undriven-module absolute-frame control	keep	research/records/2026-08-10_AN_UNDRIVEN_ORGAN_IS_UNEXPOSED_AND_A_MODULE_NOTHING_RUNS_IS_WHERE_AN_ABSOLUTE_FRAME_SURVIVES.md; compare docs/HOLON.md	Read test counts and four-organ return; no tests rerun.	Unique measured exposure/frame contrast; retain its exact scope.
research/records/2026-08-10_PREDICTION_AND_COMPRESSION_ARE_ONE_COIN_AND_CROSS_ENTROPY_IS_THE_TRANSPORT_RESIDUAL.md	standard information-theory result plus interpretive claim equating prediction/compression and cross-entropy to transport residual	fold	docs/HNN_FORMULA.md (loss definition at line 715); docs/ELEMENTARY_OBJECTS.md Ratio/Receiver/Deposition sections	Current contract treats loss as log of typed Holon ratio, keeps the full covector and makes scalar cross-entropy a calibrated receiver reading. The archived interpretation is more exact in current owner, and no separate experiment is claimed.	Transfer only the reusable prediction/continuation intuition to the HNN guide; the old “cross entropy is the transport residual” identity is superseded by the typed ratio law.
research/records/2026-08-10_THE_FRONT_IS_THE_PARALLEL_UNIT_AND_THE_APPARATUS_MOUTH_STOPS_BEFORE_GENERATION.md	source/kernel parallel-front map and generation seam measured; GPU idle; downstream generation remains open	keep	research/records/2026-08-10_THE_FRONT_IS_THE_PARALLEL_UNIT_AND_THE_APPARATUS_MOUTH_STOPS_BEFORE_GENERATION.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md	Inspected driver timings, PTX entry map and explicit 0% GPU result; no current hot-operation benchmark reproduces it.	Keep unique source-seam measurement and open-generation boundary.
research/records/2026-08-10_THE_OBJECT_IS_THE_UNRECONSTRUCTABLE_INTERIOR_AND_THE_MACHINE_HAS_ALREADY_RECOVERED_FOUR.md	four irreconstructable interiors recovered with driver runs; unification is interpretive, provenance from user message	keep	research/records/2026-08-10_THE_OBJECT_IS_THE_UNRECONSTRUCTABLE_INTERIOR_AND_THE_MACHINE_HAS_ALREADY_RECOVERED_FOUR.md; compare docs/HOLON.md	Read all measured figures and provenance distinction; no exact later receipt duplicates the four cases.	Keep the bounded recovery evidence and do not promote the unification beyond its interpretive grade.
research/records/2026-08-10_THE_SPINE_ASSESSED_BY_ITS_OWN_LAW_THE_TOWER_IS_ONE_TYPE_FROM_CLIMBING.md	source-read tower/front barrier assessment: reach and blocker figures are source-owner reads, not experiment receipts	fold	docs/plans/THE_REPOSITORY_CENSUS.md; docs/plans/THE_ROADMAP.md	Compared against the current source census/roadmap ownership maps; the old code names and campaign queue are superseded and no independent run is claimed.	Transfer any still-open owner/dependency rows into the current census/roadmap, then retire this stale assessment.
research/records/2026-08-10_THE_WIRING_WAVE_AND_WHAT_CONDUCTS.md	wiring wave closed six measured edges; return-versus-return control shown invalid; six joins remain open with exact obstructions	keep	research/records/2026-08-10_THE_WIRING_WAVE_AND_WHAT_CONDUCTS.md; compare docs/HOLON.md and docs/WORKER_BRIEF.md	Inspected six built conducts, control counterexample and named open edges; source-level tests not rerun.	Keep the unique operator-consumption audit and counterexample.
research/records/2026-08-11_THE_SEAL_CARRIED_THE_HOST_AND_THE_ORGANS_AWAIT_THEIR_CURRENT.md	sealed host/rest and organ audit measurements, failing test details, red gates and zero-caller census retained	keep	research/records/2026-08-11_THE_SEAL_CARRIED_THE_HOST_AND_THE_ORGANS_AWAIT_THEIR_CURRENT.md; compare current R0 census	Read its measured audit provenance and claims; the current R0 census covers a newer tree and does not reproduce that old seal.	Keep historical build/rest evidence; do not treat old callers as current inventory.
