path	claim_and_status	disposition	source_or_superseding_path	verification	reason
research/records/2026-07-21_THE_OBSERVATION_IS_THE_ORDERED_LIFT_THE_TRIANGLE_IS_ITS_COMPOSING_INCIDENCE.md	ratified event-first/ordered-lift/triangle incidence authority; old scalar stateful-cell reading retired; no run	fold	docs/ELEMENTARY_OBJECTS.md; docs/HOLON.md; docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected the retired reading and current incidence/path/receiver owners; no independent run or theorem result is claimed.	Transfer the remaining event-first and ordered-triangle statement into the shared object guides; retire the superseded cell-state framing.
research/records/2026-07-21_THE_OCCURRENCE_CROSSES_THE_OBSERVER_CANNOT_INVENT_ITS_INTERIOR.md	authorized causal audit built host-observed cross-face witnesses; no engine or visualization change; tests what prime 17 receiver actually derives	keep	research/records/2026-07-21_THE_OCCURRENCE_CROSSES_THE_OBSERVER_CANNOT_INVENT_ITS_INTERIOR.md; compare docs/WINDING_CARRY_AND_PLACEMENT.md	Read the audit outcome and source boundary; this is a distinct receiver evidence result, not a theorem about arbitrary primes.	Keep the exact bounded prime-world observation and its limits.
research/records/2026-07-21_THE_OPEN_INTERIOR_STAYS_IN_THE_CHART_THE_TEXT_CURRENT_RECURS_AT_ITS_EDGE.md	built fixed raw-octet regional text world; post-correction host run shows chronology-sensitive local recurrence and grain hand-up, no unique held-out continuation	keep	archive/cpp-engine/evidence/observations/eros-text-training-01/RESULTS.md; docs/CONVERSATION_DATA.md	Read the archived result and the source record: one complete corrected run, exact local recurrence, no unique target continuation, no tokenization or language-capability claim.	Keep the measured outcome as the result owner for row 123’s folded plan.
research/records/2026-07-21_THE_OPEN_LEADER_REMAINS_CURRENT_THE_JUNCTION_CLOSES_ONLY_AS_ONE_BOUNDARY.md	built generalized joint regional closure; one-core/multicore/CUDA exact; open leaders and durable cellular rest retained	keep	research/records/2026-07-21_THE_OPEN_LEADER_REMAINS_CURRENT_THE_JUNCTION_CLOSES_ONLY_AS_ONE_BOUNDARY.md; compare docs/ELEMENTARY_OBJECTS.md	Inspected exact result/status and retained-open-boundary scope; no identical measurement in newer records.	Unique interaction/junction execution evidence; retain rather than collapse it into a general gluing law.
research/records/2026-07-21_THE_SOUND_FOLDS_AS_EXACT_PRESSURE_THE_INSCRIPTION_RIDES_THE_BUTTERFLY.md	ratified audio plan; exact integer PCM carrier built and one fixed-host recurrence run; replay imports paired constituent; nonidentical same-speaker contact remains open	keep	research/records/2026-07-21_THE_SOUND_FOLDS_AS_EXACT_PRESSURE_THE_INSCRIPTION_RIDES_THE_BUTTERFLY.md; compare docs/HARDWARE_AND_MODALITY_BOUNDARIES.md	Read the run and open-boundary status; later acoustic work differs in inherited-model/support law.	Keep the bounded exact PCM/inscription result and its open generalization.
research/records/2026-07-22_THE_APERTURE_GROWS_BY_ITS_NEXT_HOMOGENEOUS_FACE_THE_GENERATOR_DOES_NOT_RESTART.md	authorized aperture-growth construction built and host-measured; predecessor interfaces depart while the generator continues	keep	research/records/2026-07-22_THE_APERTURE_GROWS_BY_ITS_NEXT_HOMOGENEOUS_FACE_THE_GENERATOR_DOES_NOT_RESTART.md; compare docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected exact host result and interface-departure scope; no matching current guide result.	Keep the generator/aperture construction as a unique bounded mathematical return.
research/records/2026-07-22_THE_CORPUS_CURRENT_COMPLETES_THE_SEGMENT_THE_LATER_UTTERANCE_TESTS_THE_CONSTRUCTION.md	ratified text-ecology plan built in one frozen host run; direct completion/departure observed; selective linguistic composition not observed	keep	research/records/2026-07-22_THE_CORPUS_CURRENT_COMPLETES_THE_SEGMENT_THE_LATER_UTTERANCE_TESTS_THE_CONSTRUCTION.md; compare docs/CONVERSATION_DATA.md	Read the recorded run and explicit negative limit; current conversation guide does not reproduce this fixture/result.	Keep with the selectivity limit attached.
research/records/2026-07-22_THE_DERIVED_FACE_MAY_SUBSTITUTE_FOR_THE_PARENT_THE_OPEN_RECEIVER_RETURNS_TO_THE_SOURCE.md	ratified objective and derived-face substitution construction built; one accepted fixed-host observation; exact result deposited	keep	research/records/2026-07-22_THE_DERIVED_FACE_MAY_SUBSTITUTE_FOR_THE_PARENT_THE_OPEN_RECEIVER_RETURNS_TO_THE_SOURCE.md; compare docs/HNN_FORMULA.md	Read exact result and source/receiver boundary; its causal interpretation regrades the prior calculator record, but the build/result itself is unique.	Keep; it supplies the exact correction reference for row 125.
research/records/2026-07-22_THE_INFINITE_FORMULA_IS_THE_FINITE_GENERATOR_THE_SEMIPRIME_IS_THE_SECOND_EXPONENTIAL_FACE.md	ratified bounded formula ecology built/measured with deterministic repeat; exact e, pi and Euler/zeta source distinctions retained	keep	research/records/2026-07-22_THE_INFINITE_FORMULA_IS_THE_FINITE_GENERATOR_THE_SEMIPRIME_IS_THE_SECOND_EXPONENTIAL_FACE.md; compare docs/HELICAL_GEOMETRY.md	Inspected result and source-scope limits; no same formula ecology receipt in current guides.	Keep its exact mathematical ecology return; do not imply a prime oracle or RH result.
research/records/2026-07-22_THE_NONCOMMUTING_SQUARE_IS_OPEN_THE_FAILED_ROUTE_REMAINS_TERRAIN.md	ratified open/noncommuting-square correction; later authorized construction built and reports OPEN-without-FOUND plus later matching-boundary RIDE	fold	research/records/2026-07-22_THE_OPEN_COMPARISON_STANDS_THE_LATER_BOUNDARY_MUST_ACTUALLY_MATCH.md; archive/cpp-engine/evidence/observations/eros-open-comparison-standing-01/RESULTS.md	Read the archived CUDA/host receipt and named successor: exact residual remains OPEN, later actual matching boundary RIDE; no FOUND or general navigation mechanism.	The successor contains the bounded build and exact result. Fold the general correction/failed-route summary into that owner and retain only the proper open comparison statement in current guides.
research/records/2026-07-22_THE_OUTER_BOUNDARY_WAS_ALREADY_CURRENT_THE_COMPLETION_NEEDS_NO_SECOND_MOUTH.md	authorized host-measured outer-boundary hand-up; capability/hand foils closed; exact rest and changed later conduct	keep	research/records/2026-07-22_THE_OUTER_BOUNDARY_WAS_ALREADY_CURRENT_THE_COMPLETION_NEEDS_NO_SECOND_MOUTH.md; compare docs/ELEMENTARY_OBJECTS.md	Inspected host result and no-CUDA scope; this is a distinct event-grain hand-up experiment.	Keep the measured boundary result and its exact aperture.
research/records/2026-07-22_THE_OUTGOING_BOUNDARY_IS_THE_SUCCESSOR_THE_CLOSED_INTERIOR_MAY_DEPART.md	ratified atomic factorization law; host implementation built/measured; completed closed interior departs while outgoing boundary becomes successor	keep	research/records/2026-07-22_THE_OUTGOING_BOUNDARY_IS_THE_SUCCESSOR_THE_CLOSED_INTERIOR_MAY_DEPART.md; compare docs/ELEMENTARY_OBJECTS.md §8 Deposition	Read bounded result and atomicity conditions; current deposition guide gives the shared law but not this implementation receipt.	Keep as unique executable factorization result.
research/records/2026-07-22_THE_SOURCE_DEPARTS_THE_EMANATED_LAW_CONDUCTS_THE_RETURN_REPLACES_ITS_INTERFACE.md	built world-law/source-to-standing hand-up using real OLMo BF16 constituent; source-absent conduct, oriented successor and exact rest/remount; one bounded host run	keep	research/records/2026-07-22_THE_SOURCE_DEPARTS_THE_EMANATED_LAW_CONDUCTS_THE_RETURN_REPLACES_ITS_INTERFACE.md; compare docs/CONVERSATION_DATA.md	Inspected exact calibration, BF16 use and source-absent result; no current record duplicates this lifecycle.	Keep the bounded inherited-model cultivation result and explicit no-float/no-CUDA limits.
research/records/2026-07-22_THE_SOURCE_RETURNS_WHERE_THE_FACE_REMAINS_OPEN_THE_HEXIS_DOES_NOT_TRANSFER_AS_ONE_BLOCK.md	ratified bounded-host pretrained-source cultivation; contextual interference established; operation-order transfer remains open	keep	research/records/2026-07-22_THE_SOURCE_RETURNS_WHERE_THE_FACE_REMAINS_OPEN_THE_HEXIS_DOES_NOT_TRANSFER_AS_ONE_BLOCK.md; compare docs/CONVERSATION_DATA.md	Inspected built status and open transfer scope; this is a distinct model-intervention observation.	Keep; do not broaden contextual interference into general transferable learning.
research/records/2026-07-22_THE_TRANSLATION_ATLAS_GROWS_FROM_LOCAL_OVERLAP_THE_RECEIVER_DECIDES_WHAT_COMMUTES.md	ratified local translation-atlas direction; bounded construction built and exact host-measured; receiver decides where maps commute	keep	research/records/2026-07-22_THE_TRANSLATION_ATLAS_GROWS_FROM_LOCAL_OVERLAP_THE_RECEIVER_DECIDES_WHAT_COMMUTES.md; compare docs/HOLON.md	Read exact host status and local-overlap limits; no duplicate atlas result found.	Keep as one receiver-local map construction.
research/records/2026-07-23_THE_CONFIGURATION_MOVES_THROUGH_THE_SWING_THE_FLIP_RETAINS_THE_METRIC_INTERIOR.md	ratified paper refinement; bounded host cell accepted, complete-versus-quotient foil closed; direct engine enactment open	keep	research/records/2026-07-23_THE_CONFIGURATION_MOVES_THROUGH_THE_SWING_THE_FLIP_RETAINS_THE_METRIC_INTERIOR.md; compare docs/HOLON.md	Inspected accepted bounded cell and explicit open engine boundary; unique result.	Keep derivation and bounded host result together.
research/records/2026-07-23_THE_CONTEXT_JOINS_THE_SUPPORT_COVER_THE_SHARED_OCCURRENCE_REMAINS_ONE.md	authorized context/support-cover construction built and host-measured; direct membrane changed; no CUDA/corpus/scale run	keep	research/records/2026-07-23_THE_CONTEXT_JOINS_THE_SUPPORT_COVER_THE_SHARED_OCCURRENCE_REMAINS_ONE.md; compare docs/ELEMENTARY_OBJECTS.md	Read the exact bounded result; no current guide contains that execution receipt.	Keep its local incidence test and scale limitation.
research/records/2026-07-23_THE_CTC_FRONTIER_IS_A_FACE_THE_RECURRENCE_SWEEPS_AN_INTERIOR.md	built bounded host CTC frontier/recurrence field; exact result	keep	research/records/2026-07-23_THE_CTC_FRONTIER_IS_A_FACE_THE_RECURRENCE_SWEEPS_AN_INTERIOR.md; compare docs/HARDWARE_AND_MODALITY_BOUNDARIES.md	Inspected result and modality scope; no exact counterpart found.	Keep as a scoped acoustic boundary chart result.
research/records/2026-07-23_THE_HALF_JACOBIAN_CARRIES_THE_CHART_THE_POSITIVE_INTERIOR_HAS_SIGNED_BOUNDARIES.md	authorized exact coarea/half-Jacobian, signed FTC seams, Mellin half-density and Euler metric identities; defect-coarea and RH remain open; no run	keep	research/records/2026-07-23_THE_HALF_JACOBIAN_CARRIES_THE_CHART_THE_POSITIVE_INTERIOR_HAS_SIGNED_BOUNDARIES.md; compare docs/MASS_ENERGY_AND_CAUSAL_TRANSPORT.md and RH records	Read proposition grades and open defects; these are substantive exact derivations, not a completed RH proof.	Keep the exact lemmas and open defect/RH boundary; current physical guides do not contain this full derivation.
research/records/2026-07-23_THE_PRIME_IS_THE_PRIMITIVE_RETURN_THE_POSITIVE_MONODROMY_FIXES_THE_SEAM.md	proof-directed exact reciprocal counterexample and positive-monodromy theorem; zeta-specific construction and RH open; no numerical run	keep	research/records/2026-07-23_THE_PRIME_IS_THE_PRIMITIVE_RETURN_THE_POSITIVE_MONODROMY_FIXES_THE_SEAM.md; compare research/records/2026-09-23 Weil and RH records	Inspected exact statement/status and checked newer RH receiver records; no same exact monodromy theorem identified.	Keep this distinct mathematical result and its RH limitation.
research/records/2026-07-23_THE_PRONUNCIATION_IS_THE_PATH_FIBER_THE_EXPRESSION_RETURNS_ACROSS_DIFFERENT_VOICES.md	ratified/built exact-dyadic CTC field; two nonidentical pronunciations coherent; phased successor and held voice recruited; exact rest/remount host-measured	keep	research/records/2026-07-23_THE_PRONUNCIATION_IS_THE_PATH_FIBER_THE_EXPRESSION_RETURNS_ACROSS_DIFFERENT_VOICES.md; compare docs/HARDWARE_AND_MODALITY_BOUNDARIES.md	Read complete status and recurrence regrade; unique two-voice/audio result, not a universal speech claim.	Keep with exact-dyadic and host-scope qualifications.
research/records/2026-07-23_THE_REMAINDER_IS_SQUEEZED_THE_LOGARITHMIC_PATH_REMAINS_OPEN.md	authorized exact geometric remainder squeeze and prime-character sheets; conditional positive-return squeeze; RH open; no run	keep	research/records/2026-07-23_THE_REMAINDER_IS_SQUEEZED_THE_LOGARITHMIC_PATH_REMAINS_OPEN.md; compare newer July/August RH records	Inspected proof grades and conditionality; later RH work refines but does not erase the exact remainder derivation.	Keep the conditional result and open logarithmic/positivity path.
research/records/2026-07-23_THE_RESOLUTION_TAIL_IS_SQUEEZED_THE_STRUCTURAL_DEFECT_MUST_BE_CARRIED.md	support-aperture deficit persistence, fixed-receiver resolution tail and positive-remainder error derived; semilocal positivity/RH open	keep	research/records/2026-07-23_THE_RESOLUTION_TAIL_IS_SQUEEZED_THE_STRUCTURAL_DEFECT_MUST_BE_CARRIED.md; compare 2026-09-23 Weil records	Read exact grades and later positive-carrier work; no completed semilocal positivity is claimed.	Keep the exact bounds and open structural-defect term.
research/records/2026-07-23_THE_SOUND_SUPPLIES_THE_SUPPORT_THE_RETURN_CULTIVATES_THE_CONTEXT.md	authorized inherited-audio ecology built/host-measured; complete raw-attention cut, exact rest/remount, contextual conductance; no CUDA	keep	research/records/2026-07-23_THE_SOUND_SUPPLIES_THE_SUPPORT_THE_RETURN_CULTIVATES_THE_CONTEXT.md; compare docs/CONVERSATION_DATA.md	Inspected bounded acoustic run and later internal regrade; its predecessor bodies are explicitly replaced by returns in this record.	Keep the completed audio result and updated successor boundaries.
research/records/2026-07-23_THE_SUPPORT_ADMITS_THE_CURRENT_THE_RETURN_RECONDITIONS_THE_PASSAGE.md	ratified contextual conductance/junction/reconditioning law; direct engine graded, no build/run	fold	docs/HOLON.md; docs/ELEMENTARY_OBJECTS.md#operator-contract	Current receiver interaction, material law and deposition contracts own the same composition; the record explicitly says no direct build/run.	Transfer the typed local support/current/return law to the operator contract if a clause is absent, then fold this non-executable derivation.
research/records/2026-07-24_THE_OLD_BODY_RELAXES_THE_SHELL_RETURNS_EFFECTIVE_TENSION_THE_FIRST_PRIME_WINDOW_OPENS.md	RH derivation: effective-tension identity, inertia localization, sequential shorting and first prime-active positivity interval proved nonquantitatively; R=3/RH open	keep	research/records/2026-07-24_THE_OLD_BODY_RELAXES_THE_SHELL_RETURNS_EFFECTIVE_TENSION_THE_FIRST_PRIME_WINDOW_OPENS.md; compare later RH records	Inspected exact theorem grades and limitations; later semilocal records continue the construction but do not establish this interval result.	Keep as an exact partial RH derivation, not an endpoint.
research/records/2026-07-24_THE_PRIME_CROSS_IS_THE_OPEN_CAPACITOR_THE_ARCHIMEDEAN_BODY_OWES_ITS_ENDPOINT_STORAGE.md	derived first-Weil-cell passive-circuit question; archimedean endpoint storage remains owed; no numerical run	keep	research/records/2026-07-24_THE_PRIME_CROSS_IS_THE_OPEN_CAPACITOR_THE_ARCHIMEDEAN_BODY_OWES_ITS_ENDPOINT_STORAGE.md; compare 2026-09-23 Weil record	Inspected no-run status and missing endpoint-storage obligation; the newer record does not yet construct that circuit.	Keep as the source record for the open terminal-storage requirement.
research/records/2026-07-24_THE_PRIME_POWER_CELLS_RECUR_THE_SHORT_CREATES_THEIR_CROSSINGS_THE_SIGN_IS_GLOBAL.md	symbolic support-successor combinatorics closed; independent positive-cell factorization obstructed; global Gram dominance open	keep	research/records/2026-07-24_THE_PRIME_POWER_CELLS_RECUR_THE_SHORT_CREATES_THEIR_CROSSINGS_THE_SIGN_IS_GLOBAL.md; compare 2026-09-23 Weil record	Inspected exact combinatorial result and obstruction; newer prime-phase work is related but does not duplicate all cell-crossing identities.	Keep the bounded symbolic result and explicit missing global dominance.
research/records/2026-07-24_THE_SHELL_RETURNS_THROUGH_THE_OLD_MOMENTS_THE_FIRST_CROSS_IS_CARRIED_THE_CONDITIONAL_INTERIOR_REMAINS.md	source-corrected first P(2)→P(3) cross carriage closed; one conditional sign remains open; no numerical sweep	keep	research/records/2026-07-24_THE_SHELL_RETURNS_THROUGH_THE_OLD_MOMENTS_THE_FIRST_CROSS_IS_CARRIED_THE_CONDITIONAL_INTERIOR_REMAINS.md; compare 2026-09-23 Weil record	Inspected source-correction and exact first-cross result; later positive-carrier analysis has not discharged its conditional sign.	Keep the specific first-cross result with its unresolved sign.
research/records/2026-07-24_THE_WHEEL_CUT_BECOMES_THE_EULER_DIFFERENCE_THE_RETURN_DERIVATIVE_CARRIES_THE_PRIME_CURRENT.md	exact arithmetic-to-operator transport from wheel cuts, Euler difference and return derivative to prime current; no computation/RH result	keep	research/records/2026-07-24_THE_WHEEL_CUT_BECOMES_THE_EULER_DIFFERENCE_THE_RETURN_DERIVATIVE_CARRIES_THE_PRIME_CURRENT.md; compare docs/WINDING_CARRY_AND_PLACEMENT.md and later RH records	Read the exact derivation and scope; no numerical experiment to duplicate.	Keep as the only detailed arithmetic-source map for this Euler operator relation.
research/records/2026-07-25_THE_HEXAGON_CARRIES_TWO_AND_THREE_THE_MESH_BENDS_THE_RECEIVERS.md	ratified receiver census; hexagonal 2/3 hinge proved; cube/pentagonal-pyramid receivers separated; no engine/renderer/RH claim	keep	research/records/2026-07-25_THE_HEXAGON_CARRIES_TWO_AND_THREE_THE_MESH_BENDS_THE_RECEIVERS.md; compare docs/ELEMENTARY_OBJECTS.md and docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected the proved receiver geometry and explicit limits; current guides state shared objects but not this receiver census/result.	Keep as a distinct mathematical receiver classification.
research/records/2026-07-25_THE_PATH_FOLDS_WITHOUT_DISAPPEARING_THE_RECEIVER_RECRUITS_ITS_LOCAL_HEXIS.md	ratified/built transformer-free constituent cultivation; bounded host accepted with exact octets/ratios; no CUDA	keep	research/records/2026-07-25_THE_PATH_FOLDS_WITHOUT_DISAPPEARING_THE_RECEIVER_RECRUITS_ITS_LOCAL_HEXIS.md; compare docs/CONSTRUCTION_STATE.md	Read exact bounded outcome; no current result duplicates its transformer-free cultivation case.	Keep its measured limit and source context.
research/records/2026-07-25_THE_PATH_IS_SHARED_THE_RECEIVER_CARRIES_ITS_LOCAL_TURN.md	authorized path-carrier built; exact joint decorated path, co-present receiver grain and closed turn return; no float/Bevy change	keep	research/records/2026-07-25_THE_PATH_IS_SHARED_THE_RECEIVER_CARRIES_ITS_LOCAL_TURN.md; compare docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected exact result and no-interior-change scope; unique path-carrier construction.	Keep as implementation evidence for the path/receiver turn law.
research/records/2026-07-25_THE_RECEIVERS_SHARE_THE_EVENT_THE_FOURTH_MEMBER_CARRIES_THE_SWING.md	ratified receiver atlas; four-member projective cell proved; variable-grain tolerance defined; exact bounded host analysis and series-derived high tail certified	keep	research/records/2026-07-25_THE_RECEIVERS_SHARE_THE_EVENT_THE_FOURTH_MEMBER_CARRIES_THE_SWING.md; compare docs/RECEIVER_HOLARCHY.md	Read proof/measurement grades and exact tail source; no duplicate current receiver atlas.	Keep the formal geometry and accepted bounded host analysis.
research/records/2026-07-25_THE_SOURCE_LOOP_IS_TOO_COARSE_THE_RECEIVER_LOOP_IS_NOT_THE_SOURCE.md	ratified exact receiver topology atlas; source/projected incidence separated; unweighted loop insufficiency proved; no float/four-color governor	keep	research/records/2026-07-25_THE_SOURCE_LOOP_IS_TOO_COARSE_THE_RECEIVER_LOOP_IS_NOT_THE_SOURCE.md; compare docs/RECEIVER_HOLARCHY.md	Inspected the exact topology result and its explicit non-four-color scope; current Holarchy guide does not include this theorem.	Keep as a distinct receiver-topology result.
research/records/2026-07-25_THE_SURFACE_RECRUITS_THE_PATH_THE_CONSEQUENCE_RETURNS_FROM_THE_COMPLETE_DAG.md	ratified/built bounded exact execution-path cultivation; source-absent reinstantiation accepted; no float/CUDA	keep	research/records/2026-07-25_THE_SURFACE_RECRUITS_THE_PATH_THE_CONSEQUENCE_RETURNS_FROM_THE_COMPLETE_DAG.md; compare docs/HOLON.md	Read exact accepted construction and source-absence boundary; unique path cultivation result.	Keep the scoped host construction.
research/records/2026-07-26_THE_ALGORITHM_IS_A_CAUSAL_DIAGRAM_THE_HARDWARE_REALIZES_ITS_RESOURCE_CURRENT.md	Holonic computer-science foundation; exact CPU reference for category/event/resource/world/visibility cut built	keep	research/records/2026-07-26_THE_ALGORITHM_IS_A_CAUSAL_DIAGRAM_THE_HARDWARE_REALIZES_ITS_RESOURCE_CURRENT.md; compare docs/THE_MACHINE.md and docs/plans/THE_REPOSITORY_RESTRUCTURE.md	Inspected CPU reference result and no-float/no-Bevy scope; no current HNN host reference claims to replace this historical implementation.	Keep as evidence for the then-built reference, even though later crate architecture changes.
research/records/2026-07-26_THE_ARRANGEMENT_PRECEDES_THE_ADDRESS_THE_RETURN_CHANGES_THE_NEXT_RECEIVER.md	completed receiver-engine construction: continuous heterogeneous receiver, native conics, exact area quotient and compressed return generators; deterministic multicore/platform parity gates	keep	research/records/2026-07-26_THE_ARRANGEMENT_PRECEDES_THE_ADDRESS_THE_RETURN_CHANGES_THE_NEXT_RECEIVER.md; compare docs/plans/THE_REPOSITORY_RESTRUCTURE.md	Read completion status and named supersession of prior resolution-first owner; current restructure changes owners but does not duplicate this exact construction receipt.	Keep the actual migration/measurement record; it is the superseding owner for row 171’s intermediate.
research/records/2026-07-26_THE_CELL_IS_THE_LOCAL_STAR_THE_RECEIVER_LIVES_IN_THE_FIELD.md	ratified local-star/event-cell graphics-physics plan; CPU foundation and desktop mount built, host bounded, CUDA presentation hybrid exact; no window run	keep	research/records/2026-07-26_THE_CELL_IS_THE_LOCAL_STAR_THE_RECEIVER_LIVES_IN_THE_FIELD.md; compare docs/HARDWARE_AND_MODALITY_BOUNDARIES.md	Inspected current bounded result and explicit no-window scope; the record is a unique engine experiment.	Keep the result and its falsification of the bounded desktop ecology.
