winding.aperture-rotation	cycle, receipt, complex	rotate_k p = (p₁ + k p₂, p₂ − k p₁): cross(rot a, rot b) = (1 + k²) cross(a,b), never reverses a hand; one polygon at two admissible apertures: populations 2 and 0, net 0 both	the declared ray is an aperture: it moves the crossing population and not the net	k ∈ ℤ	L:Geometry/WindingLedger:theApertureRotationScalesTheCrossByAPositiveFactor; L:Geometry/WindingLedger:theApertureRotationNeverReversesAHand; L:Geometry/WindingLedger:theApertureMovesThePopulationAndNotTheNet	formal-checked	uses:winding.ledger
winding.jump-law	cycle	a straight move properly crossing exactly one edge, clear of vertices ⇒ winding changes by that edge's hand; proved entering (+1) and leaving (−1) a square	crossing the boundary changes the winding by the hand of the edge crossed; general polygons open	named open with two instances	L:Geometry/WindingLedger:TheJumpLawAcrossOneEdge; L:Geometry/WindingLedger:theJumpLawHoldsWhereTheMoveEntersTheSquare	open	uses:winding.ledger
winding.universal-cover	aeon, ratio	0 → ℤ → ℝ → S¹ → 0; a phase section gives the floor cocycle; two towers with the same levels and different carries are different objects	the carry is the 2-cocycle gluing one level of a tower to the next		D:docs/WINDING_CARRY_AND_PLACEMENT.md#1-helix--circle--carry	proved-standard	uses:winding.carry-cocycle
winding.mixed-radix-odometer	navigator, aeon, epoch	Odometer over declared radices: digits, step, advance, overflow winding; a nonclosing phase keeps its exact transport and unreduced lift instead of an invented radix	the mixed-radix cascade for declared finite levels is a tower of epochs	finite declared radices	R:holonics::geometry::winding::Odometer; D:docs/WINDING_CARRY_AND_PLACEMENT.md#1-helix--circle--carry	definition	generalizes:winding.odometer
winding.burgers-step	complex, cycle	holonomy (R, t) with R = I: Burgers step t; R ≠ I refused (translation frame dependent);  rotating holonomy: based point closes ⇔ (R − I)x + t = 0; frame closes ⇔ R = I ∧ t = 0	a screw dislocation's Burgers step is the carry of the loop; translation alone is not the closure test	affine holonomy	R:holonics::geometry::winding::burgers_step; D:docs/WINDING_CARRY_AND_PLACEMENT.md#4-face--holonomy-around-a-cell	definition	uses:winding.closed-loop-integer
winding.crt-diagonal	cycle, landmark	n ↦ (n mod p)_p is diagonal winding on a finite product of residue circles; a sieve with coverage through √n decides primality	the integers wind diagonally on the product of residue circles (CRT)	finite prime set	D:docs/WINDING_CARRY_AND_PLACEMENT.md#7-arithmetic-instances-and-their-grades; L:Geometry/PairResonance:diagonal_step_generates_the_coprime_torus	proved-standard	uses:lock.coprime-torus-diagonal
winding.argument-principle	cycle, landmark	#zeros of ξ in a finite strip rectangle (with multiplicity) = winding of ξ on its positively oriented boundary, when the boundary is zero-free	zero counting is winding on a cycle	zero-free boundary	D:docs/WINDING_CARRY_AND_PLACEMENT.md#7-arithmetic-instances-and-their-grades	proved-standard	uses:winding.ledger
winding.circulant-inertia	cycle, parametron, receiver	C = circ(c₀,…,c_(n−1)): λ_k = Σ_j c_j ω^(jk), ω = e^(2πi/n); symmetric C: λ_k an integer combination of β_m = 2cos(2πm/n); cycle adjacency λ_k = β_k < 0 ⇔ step exceeds a quarter turn; null at k/n = 1/4, 3/4 exactly when 4 | n	inertia of a circulant form factors through the character group: each negative direction is named by its winding, not counted as a sign	exact algebraic, no float	H:crates/holonics/src/geometry/winding_inertia.rs	proved-standard	uses:swing.half-turn
winding.niven-star-values	cycle, landmark	2cos(2πm/n) ∈ ℚ ⇔ n/gcd(m,n) ∈ {1,2,3,4,6}, values 2, −2, −1, 0, 1; β_m are the distinct real roots of the squarefree part of D_n(x) − 2, D_n(z + z⁻¹) = zⁿ + z⁻ⁿ	the star table is isolated by exact Sturm bisection and cross-checked against Niven's rational cases	exact integer polynomials	H:crates/holonics/src/geometry/winding_inertia.rs	proved-standard	uses:winding.circulant-inertia
winding.cyclotomic-null-test	cycle, compression	λ_k = f(ω^k) = 0 ⇔ Φ_d | f, d = n/gcd(k,n); quotient kept as witness; nonzero λ_k refined to a sign and certified by Sturm on det(xI − C) (Faddeev–LeVerrier)	a null passage is decided algebraically by one polynomial division, never by a limit	exact rational circulants	H:crates/holonics/src/geometry/winding_inertia.rs	proved-standard	uses:winding.circulant-inertia
winding.hand-is-convention	cycle, swing	A and −A have swapped inertia; which side is positive is a hand; the split (p, z, q) is frame-free	the sign of a direction is a convention; the split of the passages is not	symmetric forms	H:crates/holonics/src/geometry/winding_inertia.rs	definition	uses:winding.circulant-inertia
lock.farey-neighbour	contact, key, landmark	p'q − pq' = 1 ⇔ det[[p',p],[q',q]] = 1;  mediant (p+p')/(q+q') neighbours both;  p/q < a/b < p'/q' ⇒ b ≥ q + q'	neighbouring locks are unimodular, their mediant neighbours both, and every ratio between them costs at least the mediant's period: the mediant is the cheapest lock between	integers, q, q' > 0	L:Geometry/PairResonance:mediant_neighbours_both; L:Geometry/PairResonance:between_neighbours_costs_at_least_the_mediant; L:Geometry/PairResonance:neighbours_iff_unimodular; L:Geometry/PairResonance:mediant_lies_between; D:docs/ELEMENTARY_OBJECTS.md#4-pair-contact; R:holonics::navigator::address::LockAddress	formal-checked	
lock.unimodular-rechart	contact, key	det M = 1 ⇒ M·adj M = adj M·M = 1 and det(MN) = det N	a unimodular word recharts a pair's winding lattice invertibly and conserves the intersection number of any two winding classes	2×2 integer matrices	L:Geometry/PairResonance:unimodular_rechart_is_invertible; L:Geometry/PairResonance:unimodular_rechart_conserves_intersection	formal-checked	uses:lock.farey-neighbour
lock.coprime-torus-diagonal	contact, cycle	gcd(m,n) = 1 ⇒ ∀x ∈ ℤ/m × ℤ/n, ∃k, x = k·(1,1)	independent coprime phases form a torus whose single diagonal step visits every joint phase (CRT)	coprime moduli	L:Geometry/PairResonance:diagonal_step_generates_the_coprime_torus	formal-checked	
lock.pair-lock-zero-power	contact, key, landmark	power(q, p) = 0 ⇔ q v_a = p v_b (p, q ∈ ℤ);  zero-power rates form a line	a rational pair lock is a zero-power direction under a definite response; locks are lines of rates	w > 0, null-definite D	L:Transport/HelicalPairInteraction:lock_iff_zero_power; L:Transport/HelicalPairInteraction:lock_is_a_line; R:holonics::holon::contact::pair_lock	formal-checked	uses:pair.synchronized-is-zero-power
lock.continued-fraction-word	key, navigator, landmark	[[h_(n+1), h_n],[k_(n+1), k_n]] = ∏_(i≤n+1) [[a_i, 1],[1, 0]];  det = (−1)^(n+1);  [[t,1],[1,0]] = Rᵗ·E, E = [[0,1],[1,0]], det E = −1	a continued fraction is a word in GL₂(ℤ); the alternating sign is the determinant along the word, and the exchange (the Swing) makes it alternate	integer partial quotients	L:Geometry/Farey:theProductCarriesTheConvergents; L:Geometry/Farey:theDeterminantIsTheProductAlongTheWord; L:Geometry/Farey:theNaturalStepIsAPowerTimesTheExchange; L:Geometry/Farey:theStepExchangeHasDeterminantMinusOne	formal-checked	uses:lock.farey-neighbour
lock.stern-brocot-generators	key, landmark	L = [[1,0],[1,1]], R = [[1,1],[0,1]] unimodular; hk' − h'k = 1 ⇔ det[[h,h'],[k,k']] = 1	the Stern–Brocot generators are unimodular and Farey neighbours are exactly unimodular pairs: convergents, Farey tree and modular group are one object	ℤ	L:Geometry/Farey:theGeneratorsAreUnimodular; L:Geometry/Farey:theMediantConditionIsUnimodularity; L:Geometry/Farey:sbRPower_eq	formal-checked	equiv:lock.farey-neighbour
lock.euclid-address	key, landmark, navigator	Euclid on p/q = divide (Tᵃ), invert (S), repeat; the L/R word is the Stern–Brocot path stored run-length (the continued fraction); period of p/q in lowest terms = q; root 1/1 = empty word	a positive rational lock's address is a word in the modular group	strictly positive ratios	R:holonics::navigator::address::LockAddress; D:docs/WINDING_CARRY_AND_PLACEMENT.md#2-pair--torus-with-a-modular-address	definition	uses:lock.continued-fraction-word
lock.simplest-between	key, landmark, compression	a nonempty rational tolerance interval has a least-denominator representative (the Stern–Brocot ancestor reached first), found by continued-fraction descent in log time	a tolerance selects a finite address; the interval also contains infinitely many other addresses, so a sweep needs a declared bound	rational interval	R:holonics::navigator::address::simplest_between; D:docs/WINDING_CARRY_AND_PLACEMENT.md#2-pair--torus-with-a-modular-address	proved-standard	uses:lock.farey-neighbour
lock.ford-circles	key, landmark	circles at a/b and c/d are tangent ⇔ |ad − bc| = 1	the Farey determinant is the tangency law of Ford circles, packing by mediants	reduced fractions	D:docs/WINDING_CARRY_AND_PLACEMENT.md#2-pair--torus-with-a-modular-address	proved-standard	uses:lock.farey-neighbour
lock.rigid-rotation-no-staircase	key, cycle	x ↦ x + α has rotation number α for every α and no mode-locking plateaus	a universal devil's-staircase claim for driven pairs is refuted; plateaus need a specific driven family	rigid rotation	D:docs/WINDING_CARRY_AND_PLACEMENT.md#2-pair--torus-with-a-modular-address	counterexample	obstructs:lock.pair-lock-zero-power
lock.modular-vs-rotor	key, navigator	the modular step/inversion representation and a rotor step/reflector are ordered group actions; identifying them needs a homomorphism respecting relations; an involutive reflector is not thereby a modular inversion	no identification of rotor and modular words without a declared homomorphism		D:docs/WINDING_CARRY_AND_PLACEMENT.md#2-pair--torus-with-a-modular-address	definition	uses:lock.euclid-address
trace.phase-carriage-conserves-faces	navigator, parametron, landmark	R_d = S⁻ᵈ P Sᵈ: det R_d = det P;  tr(R_dᵏ) = tr(Pᵏ) ∀k;  det(1 − T R_d) = det(1 − T P);  R_dᵏ = S⁻ᵈ Pᵏ Sᵈ	carrying material to another phase conjugates it, so every class function is a face conserved along the winding	invertible matrices over a commutative ring	L:Transport/GeneratorTraceFaces:carried_material_conserves_determinant; L:Transport/GeneratorTraceFaces:carried_material_conserves_trace_sequence; L:Transport/GeneratorTraceFaces:carried_material_conserves_transfer_determinant; L:Transport/GeneratorTraceFaces:phaseTransport_pow; L:Transport/GeneratorTraceFaces:units_conj_conserves_transfer_determinant	formal-checked	uses:pair.phase-transport
trace.det-one-minus-tm	navigator, parametron, landmark	det(1 − T·⊕_g M_g) = ∏_g det(1 − T M_g);  companion(a, q): ∏_g (1 − a_g T + q_g T²);  tr((⊕M_g)ᵏ) = Σ_g tr(M_gᵏ)	a machine of independent sites has transfer determinant the product of site factors and closed-word count the sum of site trace sequences	2×2 sites, block diagonal	L:Transport/GeneratorTraceFaces:machine_transfer_determinant; L:Transport/GeneratorTraceFaces:machine_factor_of_companions; L:Transport/GeneratorTraceFaces:machine_trace_sequence; D:docs/ELEMENTARY_OBJECTS.md#the-swing; R:holonics::navigator::trace::Machine	formal-checked	uses:trace.phase-carriage-conserves-faces
trace.faces-not-certificate	navigator, receiver	I₂ and [[1,1],[0,1]]: tr of every power 2, det(1 − T·) = (1 − T)² for both; receiver (1,0) after one step from (0,1) separates them	trace faces are invariants, not a complete action certificate	ℚ witness	L:Transport/GeneratorTraceFaces:identityTwo_trace_powers_eq_unipotentTwo; L:Transport/GeneratorTraceFaces:identityTwo_transfer_determinant_eq_unipotentTwo; L:Transport/GeneratorTraceFaces:identityTwo_and_unipotentTwo_are_separated_by_source_receiver; L:Transport/GeneratorTraceFaces:unipotentTwo_pow	counterexample	obstructs:trace.det-one-minus-tm
trace.local-factor-companion	navigator, parametron, landmark	companion M = [[a, −q],[1, 0]]: tr M = a, det M = q;  det(1 − T M) = 1 − aT + qT²;  tr(Mⁿ) = t_n	a local Euler factor is the transfer determinant of a 2×2 companion site and its powers' traces are the trace sequence: one matrix, two receivers	any commutative ring	L:Geometry/LocalFactor:theCompanionHasTraceAndDeterminant; L:Geometry/LocalFactor:theLocalFactorIsTheTransferDeterminant; L:Geometry/LocalFactor:theCompanionPowersCarryTheSequence; L:Geometry/LocalFactor:theShiftedCompanionIsTheFactorMatrix; R:holonics::navigator::trace::SiteFactor	formal-checked	instance-of:trace.det-one-minus-tm
trace.weil-root-split	navigator, parametron, landmark	a² ≤ 4q ⇒ 1 − aT + qT² = (1 − αT)(1 − ᾱT), |α|² = q;  Mᵀ G M = q G for the companion metric	under the level-one bound the factor splits through a root on the circle of radius √q (the placement statement); the companion preserves a scaled metric	a, q ∈ ℤ	L:Geometry/LocalFactor:theFactorSplitsThroughTheWeilRoot; L:Geometry/LocalFactor:companion_preserves_scaled_metric; L:Geometry/TraceSequence:theRootHasSquaredModulusQ	formal-checked	uses:trace.local-factor-companion
trace.sequence-recurrence	navigator, parametron, aeon	t₀ = 2, t₁ = a, t_(p+2) = a t_(p+1) − q t_p;  t_p = 2 Re αᵖ;  a² ≤ 4q ⇒ t_p² ≤ 4qᵖ ∀p	the trace sequence of a 2×2 site obeys one integer recurrence; the level-one bound gives the bound at every level	a, q ∈ ℤ	L:Geometry/TraceSequence:trace_succ_succ; L:Geometry/TraceSequence:theTraceIsTwiceTheRealPart; L:Geometry/TraceSequence:theLevelOneBoundGivesEveryLevel; L:Geometry/TraceSequence:theRootIsCharacteristic	formal-checked	face-of:trace.det-one-minus-tm
trace.circular-or-hyperbolic	navigator, parametron	4q < a², a > 0 ⇒ real root x with x² − ax + q = 0 and x² > q	beyond the bound the characteristic polynomial acquires a real root past √q: the sequence goes hyperbolic (cos becomes cosh)	real a, q	L:Geometry/TraceSequence:theOvershootProducesARealRootBeyondTheCircle; R:holonics::navigator::trace::SiteKind	formal-checked	obstructs:trace.sequence-recurrence
trace.genus-zero-at-q-one	navigator	q = 1: a = 2 gives t ≡ 2; a = −2 gives 2(−1)ᵖ; a = 0 gives 2, 0, −2, 0	the genus-zero family is the same recurrence at q = 1; the moduli 2ᵖ ∓ 1 carry these ∓1 corrections	witness	L:Geometry/TraceSequence:theGenusZeroFamilyIsTheRecurrenceAtOne	formal-checked	instance-of:trace.sequence-recurrence
trace.hasse-strict-at-two	navigator, landmark	a ∈ ℤ, a² ≤ 8 = 2³ ⇒ a² ≤ 4;  five traces over F₂ with t₂, t₃, t₄ tabulated (e.g. a = 1: −3, −5, 1)	at q = 2 integrality forces the bound strictly: no curve over F₂ sits on the boundary	q = 2	L:Geometry/TraceSequence:theHasseIntervalAtTwoIsStrict; L:Geometry/TraceSequence:theFiveTracesOverTheBinaryField	formal-checked	instance-of:trace.sequence-recurrence
trace.place-ledger	ratio, compression, landmark	height(x) = max(|num|, den) = archFactor x · finiteFactor x, archFactor = max(1, |x|), finiteFactor = den = ∏_p p^(v_p den);  |x| · ∏_(p ∈ places x) p^(−v_p x) = 1	the height of a rational is a product of local factors, one per place, and the product formula holds as a product of rationals, never through a logarithm	x ∈ ℚ, x ≠ 0 for the product formula	L:Geometry/PlaceLedger:theLedgerMultipliesToTheHeight; L:Geometry/PlaceLedger:theProductOverEveryPlaceIsOne; L:Geometry/PlaceLedger:theLedgerIsThePAdicValuation; L:Geometry/PlaceLedger:theFiniteFactorIsTheProductOverTheFinitePlaces	formal-checked	
trace.place-ledger-collapse	ratio, compression	height(x⁻¹) = height(x), ledger(x⁻¹) = −ledger(x); 12 and 1/12 share height 12 with factors (12, 1) and (1, 12); equal finite ledgers ⇒ x = ±y	the height compression collapses inversion and sign; the finite ledger is lossless up to sign, so the archimedean coordinate is the unique lossy one	nonzero rationals	L:Geometry/PlaceLedger:theHeightIsInvariantUnderInversion; L:Geometry/PlaceLedger:theInversionNegatesTheLedger; L:Geometry/PlaceLedger:theTwelveAndItsInverseAreACollapsedPair; L:Geometry/PlaceLedger:theFiniteLedgerDeterminesTheRationalUpToSign	formal-checked	uses:trace.place-ledger
trace.height-fibre-count	compression, ratio	H ≥ 2: #{x ∈ ℚ : height x = H} = 4·φ(H) via (k,H), (−k,H), (H,k), (−H,k); H = 1: {0, 1, −1}, size 3	the fibre the height compression retains is an exactly counted finite set at each level	H ≥ 2 for the totient law	L:Geometry/PlaceLedger:theHeightFiberIsFourTimesTheTotient; L:Geometry/PlaceLedger:theHeightPairMapIsInjective; L:Geometry/PlaceLedger:theUnitHeightFiberIsZeroAndTheTwoRootsOfUnity; L:Geometry/PlaceLedger:theUnitFiberIsThreeAndNotFourTimesTheTotient	formal-checked	uses:trace.place-ledger
trace.torsion-green-product	ratio, landmark	n > 0: ∏_(d | n, d > 1) Φ_d(1) = n = ∏_(ζⁿ=1, ζ≠1) (1 − ζ)	the archimedean torsion product equals the order; a calibration control, carrying no arithmetic evidence	n > 0	L:Geometry/PlaceLedger:theTorsionProductOverTheDivisorLatticeIsTheOrder; L:Geometry/PlaceLedger:theTorsionProductHasTheFiniteLedgerOfItsOrder	formal-checked	
trace.site-kind	navigator, parametron	2×2 material (a, q): q < 0 ⇒ Reflection; q = 0 ⇒ Degenerate; q > 0: a² < 4q ⇒ similar over ℝ to √q × rotation in an adapted metric (Rotation); a² = 4q ⇒ possible Jordan shear (Null); a² > 4q ⇒ distinct real eigenvalues of one sign (Boost)	the discriminant branches of a site; not a universal Euclidean polar decomposition, and a SituatedScrew does not determine a SiteFactor	real 2×2 block	R:holonics::navigator::trace::SiteKind; R:holonics::navigator::trace::SiteFactor; D:docs/WINDING_CARRY_AND_PLACEMENT.md#3-navigator-faces-rotationdilation-and-placement; L:Geometry/LocalFactor:companion_preserves_scaled_metric; L:Compression/Landmark/SiteKind:traceless_sq	definition	uses:trace.local-factor-companion
trace.placement-arms	navigator, parametron, constitution	A*G + GA = 0, G nondegenerate of signature (p,q) ⇒ ≤ min(p,q) modes in Re λ > 0, symmetry λ ↦ −λ̄;  dissipative A = (Ω − M)G has A*G + GA = −2G M G, selecting the other arm	placement asks whether modes lie on a circle after dilation or on an axis; the exact rate form selects the applicable arm	declared operator and pairing (#54)	D:docs/WINDING_CARRY_AND_PLACEMENT.md#3-navigator-faces-rotationdilation-and-placement; L:Transport/HolonicInteraction:port_storage_rate	proved-standard	uses:holon.port-storage-rate
trace.hasse-bound	navigator, landmark	good reduction: Frobenius roots of modulus √p; |a_p| ≤ 2√p (Hasse)	the elliptic trace is bounded by the Weil placement of its roots	good reduction	D:docs/WINDING_CARRY_AND_PLACEMENT.md#7-arithmetic-instances-and-their-grades; L:Geometry/TraceSequence:theLevelOneBoundGivesEveryLevel	proved-standard	uses:trace.weil-root-split
trace.ihara-zeta	navigator, cycle, landmark	det(I − uB) = ∏_[P primitive closed geodesic] (1 − u^len(P)), B the non-backtracking dart operator; horizon-truncated ∏_(l≤h)(1 − u^l)^(N_l) ≡ det(I − uB) mod u^(h+1)	Ihara's theorem: the reciprocal graph zeta is a transfer determinant and an Euler product over primitive cycles; the truncated window is compared, coefficients above it withheld	connected loopless multigraph; caller-declared horizon	H:crates/holonics/src/geometry/receiver_topology.rs	proved-standard	instance-of:navigator.zeta
trace.ihara-two-frames	navigator, cycle, receiver	source graph and face-dual graph read as two frames of one construction; first Betti number edges − vertices + 1; the face dual is dual to the diagram graph, not the source	the Ihara identity read in two receiver frames keeps the diagram/source difference visible	projected diagram	H:crates/holonics/src/geometry/receiver_topology.rs	definition	uses:trace.ihara-zeta
holonomy.cell-face	complex, navigator	H = g₀₁ g₁₂ g₂₀;  regauge g_ij ↦ k_i⁻¹ g_ij k_j ⇒ H ↦ k₀⁻¹ H k₀;  pure gauge ⇒ H = 1;  commutative carrier ⇒ H gauge-free	the face read at a two-cell is the holonomy of its edge transports; regauging conjugates it	any group	L:Transport/CellHolonomy:triangleHolonomy; L:Transport/CellHolonomy:triangleHolonomy_regauge; L:Transport/CellHolonomy:pure_gauge_has_trivial_holonomy; L:Transport/CellHolonomy:abelian_holonomy_is_gauge_free; D:docs/WINDING_CARRY_AND_PLACEMENT.md; R:holonics::geometry::winding::triangle_holonomy; R:holonics::geometry::winding::regauge	formal-checked	
holonomy.composition-convention	complex	followed_by applies maps left to right; column matrices and permutations multiply right to left; the formal realization uses the opposite group or the reversed word	a noncommuting triangle checks the order convention of composed transports	affine charts	D:docs/WINDING_CARRY_AND_PLACEMENT.md#4-face--holonomy-around-a-cell	definition	uses:holonomy.cell-face
cell.connection-route-return	complex, holon	two addressed routes with invertible fibre transports: returnedCurvature = T_left⁻¹ T_right;  = 1 ⇔ routes agree;  rebase conjugates it; commutator route return = 1 ⇔ commute	comparing complete routes of a connection along addressed lineage returns their curvature/holonomy defect	invertible fibre transports	L:Foundation/ConnectionLineage:returnedCurvature_eq_one_iff; L:Foundation/ConnectionLineage:routeComparisonReturn_eq_one_iff; L:Foundation/ConnectionLineage:routeComparisonReturn_rebase; L:Foundation/ConnectionLineage:commutatorRouteReturn_eq_one_iff	formal-checked	uses:holonomy.cell-face
cell.flat-descends-bijective-scale	complex, tower	intertwining scale passage: surjective fibre map ⇒ (fine flat ⇒ coarse flat); injective ⇒ (coarse flat ⇒ fine flat); bijective ⇒ (flat ⇔ flat)	a noninvertible receiver or scale map may erase a curvature defect; a bijective one preserves flatness	RouteScalePassage intertwining hypotheses	L:Foundation/ConnectionLineage:fineFlat_of_coarseFlat; L:Foundation/ConnectionLineage:coarseFlat_of_fineFlat; L:Foundation/ConnectionLineage:flat_iff_of_bijective; L:Foundation/ConnectionLineage:returnedCurvature_natural	formal-checked	uses:cell.connection-route-return
cell.word-holonomy	complex, navigator	P(left ++ right) = P(left)·P(right);  P(reverse(w)⁻¹) = P(w)⁻¹;  rebased holonomy = P(route) P(loop) P(route)⁻¹	parallel transport along words: loops compose, reversal inverts, change of basepoint conjugates	permutation-valued transports	L:Foundation/TransportWord:serialLoop_holonomy; L:Foundation/TransportWord:reversal_holonomy; L:Foundation/TransportWord:changeOfBasepoint_holonomy; L:Foundation/TransportWord:parallelTransport_append	formal-checked	
cell.six-sphere-monodromy	complex, cycle, tower	T₁³ = 1 ≠ T₁, T₂⁴ = 1 ≠ T₂², (T₁T₂)T₀ = 1, T₀ = 1 + N, N² = 0; dual A₁A₂M₀ = 1 with A = (T⁻¹)ᵀ, M₀ = 1 − Nᵀ	the (3,4,∞) triangle-group monodromy on ℤ⁴ with a square-zero cusp logarithm, exactly integral	displayed integer matrices; finite algebraic entrance only	L:Geometry/SixSphereMonodromy:T1_hasExactOrderThree; L:Geometry/SixSphereMonodromy:T2_hasExactOrderFour; L:Geometry/SixSphereMonodromy:T0_isTheIntegralInverse; L:Geometry/SixSphereMonodromy:N_isSquareZero; L:Geometry/SixSphereMonodromy:dualMonodromy_product; L:Geometry/SixSphereMonodromy:M0_isDualUnipotent	formal-checked	
cell.six-sphere-fixed-lattice	complex, key	A₁v = v ⇔ v ∈ ℤε + ℤδ̂, ε = (1,2,−4,0), δ̂ = (0,0,0,1); γ(v) = v₀ invariant under A₁, A₂, M₀	the complete fixed lattices of the elliptic dual actions and the surviving monodromy-invariant coordinate	ℤ⁴	L:Geometry/SixSphereMonodromy:A1_fixedLattice; L:Geometry/SixSphereMonodromy:A2_fixedLattice; L:Geometry/SixSphereMonodromy:gamma_isMonodromyInvariant	formal-checked	uses:cell.six-sphere-monodromy
cell.seifert-obstruction	complex, tower	12ℓ₀ − 4ℓ₁ − 3ℓ₂ at (0, 1, −1) = −1, |·| = 1;  orbifold excess 1/3 + 1/4 − 1 = −5/12 = −5/(2²·3)	the twist obstruction of the chosen fillings has unit magnitude; the orbifold Euler excess is a separate scalar	finite input to a π₁ calculation, not the calculation	L:Geometry/SixSphereMonodromy:chosenObstruction_isNegativeOne; L:Geometry/SixSphereMonodromy:chosenObstruction_hasUnitMagnitude; L:Geometry/SixSphereMonodromy:orbifoldExcess_three_four_infinity; L:Geometry/SixSphereMonodromy:seifertObstruction	formal-checked	
